
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01

         9 -6.862904E-17 -1.307979E-14 -8.035271E-02

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set MEMBER and time  0.1000000E+01

         6  11 -1.708820E+00 -6.412307E-03  1.421614E-02 -2.512868E-15  6.588634E-02 -1.190985E-14
         6  12 -1.476202E+00 -1.508314E-02 -1.004310E-02  9.135951E-16  1.284151E-01  1.619048E-14
         6  13  8.579735E-15 -3.088078E-14  8.438267E-14 -1.732874E-14  1.402098E-01  2.305308E-14
         6  14  1.029046E-14  4.765823E-16  8.922173E-15 -8.041200E-15  7.915825E-02  7.133969E-15
         6  15  3.563615E-14  3.307182E-14  9.228267E-15 -1.106240E-14  1.416871E-01  2.003418E-14
         6  16  1.940705E+00 -3.971234E-03 -3.920940E-02 -1.559885E-14  1.269379E-01 -1.019105E-14
         6  17  1.708820E+00  6.412307E-03 -1.421614E-02 -1.771302E-14  6.588634E-02 -1.617901E-14
         6  18  1.476202E+00  1.508314E-02  1.004310E-02 -3.300107E-14  1.284151E-01  1.430409E-14
         6  19 -1.944217E+00  2.466094E-03  3.770426E-02  3.356357E-03  1.372643E-01  1.491812E-02
         6  20 -1.712332E+00 -7.917448E-03  1.271100E-02 -7.090349E-05  7.488323E-02  8.175168E-03
         6  21 -1.479714E+00 -1.658828E-02 -1.154824E-02 -3.498164E-03  1.360825E-01  1.784545E-03
         6  22 -8.098872E-14  3.498269E-15  1.617449E-13  4.220621E-15  1.505362E-01  1.491812E-02
         6  23 -1.188506E-13  1.544906E-14  3.159221E-14  1.740487E-15  8.815514E-02  8.175168E-03
         6  24 -1.006449E-13  6.180578E-14  5.451847E-14 -1.423411E-14  1.493544E-01  1.784545E-03
         6  25  1.944217E+00 -2.466094E-03 -3.770426E-02 -3.356357E-03  1.372643E-01  1.491812E-02
         6  26  1.712332E+00  7.917448E-03 -1.271100E-02  7.090349E-05  7.488323E-02  8.175168E-03
         6  27  1.479714E+00  1.658828E-02  1.154824E-02  3.498164E-03  1.360825E-01  1.784545E-03
