asset_id,source_id,asset_type,subtype,name,line,parent_asset,station,km_start,km_end,location,criticality
BAS-TRK-L6-014,line-6-1978-0752-s025124--line-6-2043-0694-s027493,track-section,standard-urban,line-6 section 014,line-6,BAS-SYS-001,line-6-1978-0752-s025124 to line-6-2043-0694-s027493,25.124,27.493,سوق البنات to محطة قطار الزبير,safety
BAS-WPT-L6-014,w-node-line-6-1978-0752-s025124--line-6-2043-0694-s027493,waypoint,wayside-node,line-6 waypoint 014,line-6,BAS-TRK-L6-014,line-6-1978-0752-s025124 to line-6-2043-0694-s027493,26.308,26.308,سوق البنات to محطة قطار الزبير midpoint W-Node,safety
BAS-TRK-L6-015,line-6-2043-0694-s027493--line-6-2118-0683-s029836,track-section,standard-urban,line-6 section 015,line-6,BAS-SYS-001,line-6-2043-0694-s027493 to line-6-2118-0683-s029836,27.493,29.836,محطة قطار الزبير to حي الهادي,safety
BAS-WPT-L6-015,w-node-line-6-2043-0694-s027493--line-6-2118-0683-s029836,waypoint,wayside-node,line-6 waypoint 015,line-6,BAS-TRK-L6-015,line-6-2043-0694-s027493 to line-6-2118-0683-s029836,28.664,28.664,محطة قطار الزبير to حي الهادي midpoint W-Node,safety
BAS-TRK-L7-001,line-7-0731-0954-s000000--line-7-0731-0965-s000220,track-section,standard-urban,line-7 section 001,line-7,BAS-SYS-001,line-7-0731-0954-s000000 to line-7-0731-0965-s000220,0.000,0.220,مستشفى الهارثة to line-7-0731-0965-s000220,safety
BAS-WPT-L7-001,w-node-line-7-0731-0954-s000000--line-7-0731-0965-s000220,waypoint,wayside-node,line-7 waypoint 001,line-7,BAS-TRK-L7-001,line-7-0731-0954-s000000 to line-7-0731-0965-s000220,0.110,0.110,مستشفى الهارثة to line-7-0731-0965-s000220 midpoint W-Node,safety
BAS-TRK-L7-002,line-7-0731-0965-s000220--line-7-0786-1006-s002011,track-section,standard-urban,line-7 section 002,line-7,BAS-SYS-001,line-7-0731-0965-s000220 to line-7-0786-1006-s002011,0.220,2.011,line-7-0731-0965-s000220 to line-7-0786-1006-s002011,safety
BAS-WPT-L7-002,w-node-line-7-0731-0965-s000220--line-7-0786-1006-s002011,waypoint,wayside-node,line-7 waypoint 002,line-7,BAS-TRK-L7-002,line-7-0731-0965-s000220 to line-7-0786-1006-s002011,1.116,1.116,line-7-0731-0965-s000220 to line-7-0786-1006-s002011 midpoint W-Node,safety
BAS-TRK-L7-003,line-7-0786-1006-s002011--line-7-0874-1036-s004020,track-section,standard-urban,line-7 section 003,line-7,BAS-SYS-001,line-7-0786-1006-s002011 to line-7-0874-1036-s004020,2.011,4.020,line-7-0786-1006-s002011 to line-7-0874-1036-s004020,safety
BAS-WPT-L7-003,w-node-line-7-0786-1006-s002011--line-7-0874-1036-s004020,waypoint,wayside-node,line-7 waypoint 003,line-7,BAS-TRK-L7-003,line-7-0786-1006-s002011 to line-7-0874-1036-s004020,3.015,3.015,line-7-0786-1006-s002011 to line-7-0874-1036-s004020 midpoint W-Node,safety
BAS-TRK-L7-004,line-7-0874-1036-s004020--line-7-0959-1074-s006034,track-section,standard-urban,line-7 section 004,line-7,BAS-SYS-001,line-7-0874-1036-s004020 to line-7-0959-1074-s006034,4.020,6.035,line-7-0874-1036-s004020 to line-7-0959-1074-s006034,safety
BAS-WPT-L7-004,w-node-line-7-0874-1036-s004020--line-7-0959-1074-s006034,waypoint,wayside-node,line-7 waypoint 004,line-7,BAS-TRK-L7-004,line-7-0874-1036-s004020 to line-7-0959-1074-s006034,5.027,5.027,line-7-0874-1036-s004020 to line-7-0959-1074-s006034 midpoint W-Node,safety
BAS-TRK-L7-005,line-7-0959-1074-s006034--line-7-1033-1127-s008036,track-section,standard-urban,line-7 section 005,line-7,BAS-SYS-001,line-7-0959-1074-s006034 to line-7-1033-1127-s008036,6.035,8.036,line-7-0959-1074-s006034 to محطة قطار المعقل,safety
BAS-WPT-L7-005,w-node-line-7-0959-1074-s006034--line-7-1033-1127-s008036,waypoint,wayside-node,line-7 waypoint 005,line-7,BAS-TRK-L7-005,line-7-0959-1074-s006034 to line-7-1033-1127-s008036,7.035,7.035,line-7-0959-1074-s006034 to محطة قطار المعقل midpoint W-Node,safety
BAS-TRK-L7-006,line-7-1033-1127-s008036--line-7-1076-1184-s009579,track-section,standard-urban,line-7 section 006,line-7,BAS-SYS-001,line-7-1033-1127-s008036 to line-7-1076-1184-s009579,8.036,9.579,محطة قطار المعقل to line-7-1076-1184-s009579,safety
BAS-WPT-L7-006,w-node-line-7-1033-1127-s008036--line-7-1076-1184-s009579,waypoint,wayside-node,line-7 waypoint 006,line-7,BAS-TRK-L7-006,line-7-1033-1127-s008036 to line-7-1076-1184-s009579,8.808,8.808,محطة قطار المعقل to line-7-1076-1184-s009579 midpoint W-Node,safety
