
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01
         2  14  3.485746E-14 -5.805230E-16 -8.927625E-15 -7.253639E-15 -8.888201E-02  2.126910E-15
         2  15  3.078138E-14 -5.279590E-15 -5.957048E-15 -1.079765E-14 -9.858062E-02  1.158329E-14
         2  16  2.671337E-01  1.378583E-03  9.831546E-04 -8.891134E-14 -8.883626E-02 -3.847931E-15
         2  17  3.568875E-01 -5.082453E-05  4.630682E-05 -8.944080E-14 -7.932584E-02  1.722334E-15
         2  18  4.469195E-01 -8.311067E-04 -6.123444E-04 -9.604371E-14 -8.902445E-02  1.492499E-14
         2  19 -2.660599E-01 -9.183822E-04 -5.229539E-04  7.422992E-04 -9.563634E-02 -3.587729E-05
         2  20 -3.558137E-01  5.110252E-04  4.138938E-04  1.105336E-03 -8.595655E-02  5.335976E-05
         2  21 -4.458457E-01  1.291307E-03  1.072545E-03  1.468373E-03 -9.548578E-02  3.131819E-05
         2  22 -5.406636E-14 -5.463811E-16 -5.355455E-15 -9.733199E-15 -1.051925E-01 -3.587729E-05
         2  23 -7.750462E-14 -5.521320E-15 -8.543105E-15 -8.057127E-15 -9.551271E-02  5.335976E-05
         2  24 -9.240285E-14 -7.741518E-15  3.308611E-15 -1.355584E-14 -1.050419E-01  3.131819E-05
         2  25  2.660599E-01  9.183822E-04  5.229539E-04 -7.422992E-04 -9.563634E-02 -3.587729E-05
         2  26  3.558137E-01 -5.110252E-04 -4.138938E-04 -1.105336E-03 -8.595655E-02  5.335976E-05
         2  27  4.458457E-01 -1.291307E-03 -1.072545E-03 -1.468373E-03 -9.548578E-02  3.131819E-05
         3   1 -5.041203E-01 -8.988857E-04 -1.027479E-03 -1.646687E-03 -9.541737E-02  1.281765E-07
         3   2 -5.940423E-01 -9.034564E-05 -7.638511E-05 -1.594661E-03 -8.582681E-02 -5.302491E-07
         3   3 -6.839067E-01  8.524115E-04  9.322309E-04 -1.542635E-03 -9.544236E-02 -2.419732E-05
         3   4  1.855907E-13  4.133548E-15 -1.281048E-14 -1.111238E-14 -1.050610E-01  1.281765E-07
         3   5  1.900816E-13 -2.719235E-15 -2.419165E-14 -7.458928E-15 -9.547040E-02 -5.302491E-07
         3   6  2.072516E-13 -1.309935E-15 -3.854783E-16 -9.149746E-15 -1.050859E-01 -2.419732E-05
         3   7  5.041203E-01  8.988857E-04  1.027479E-03  1.646687E-03 -9.541737E-02  1.281765E-07
         3   8  5.940423E-01  9.034564E-05  7.638511E-05  1.594661E-03 -8.582681E-02 -5.302491E-07
         3   9  6.839067E-01 -8.524115E-04 -9.322309E-04  1.542635E-03 -9.544236E-02 -2.419732E-05
         3  10 -5.039421E-01 -8.225095E-04 -9.511032E-04  7.336060E-14 -8.902108E-02  6.745669E-15
         3  11 -5.938641E-01 -1.396939E-05 -8.858124E-09  8.355618E-14 -7.940242E-02  6.396149E-15
         3  12 -6.837285E-01  9.287878E-04  1.008607E-03  8.662750E-14 -8.898985E-02  1.135431E-15
         3  13  3.144393E-14 -3.619613E-15 -3.036828E-15 -9.882575E-15 -9.866467E-02  7.046344E-15
         3  14  2.816318E-14  9.486410E-16 -1.939069E-15 -7.903272E-15 -8.904600E-02 -5.623140E-15
         3  15  1.663103E-14 -4.158370E-15 -4.440539E-15 -1.180994E-14 -9.863344E-02 -1.809849E-15
         3  16  5.039421E-01  8.225095E-04  9.511032E-04 -9.487831E-14 -8.902108E-02  7.936496E-15
         3  17  5.938641E-01  1.396939E-05  8.858107E-09 -9.138383E-14 -7.940242E-02 -1.008711E-14
         3  18  6.837285E-01 -9.287878E-04 -1.008607E-03 -9.476303E-14 -8.898985E-02 -9.920463E-16
         3  19 -5.041203E-01 -8.988857E-04 -1.027479E-03  1.646687E-03 -9.541737E-02 -1.281765E-07
         3  20 -5.940423E-01 -9.034564E-05 -7.638511E-05  1.594661E-03 -8.582681E-02  5.302491E-07
         3  21 -6.839067E-01  8.524115E-04  9.322309E-04  1.542635E-03 -9.544236E-02  2.419732E-05
         3  22 -1.200475E-13 -1.119746E-14  4.739982E-15 -3.664158E-15 -1.050610E-01 -1.281765E-07
         3  23 -1.375929E-13  1.317670E-15  1.319202E-14 -4.008933E-15 -9.547040E-02  5.302491E-07
         3  24 -1.637263E-13 -1.143494E-15  8.782151E-16 -1.084765E-14 -1.050859E-01  2.419732E-05
         3  25  5.041203E-01  8.988857E-04  1.027479E-03 -1.646687E-03 -9.541737E-02 -1.281765E-07
         3  26  5.940423E-01  9.034564E-05  7.638511E-05 -1.594661E-03 -8.582681E-02  5.302491E-07
         3  27  6.839067E-01 -8.524115E-04 -9.322309E-04 -1.542635E-03 -9.544236E-02  2.419732E-05
         4   1 -7.415787E-01 -8.542774E-04 -8.355765E-04 -1.574054E-03 -9.550401E-02 -1.822270E-05
         4   2 -8.314446E-01  1.076085E-04 -5.071623E-05 -1.609847E-03 -8.589701E-02  5.563590E-05
         4   3 -9.213679E-01  9.356768E-04  6.767936E-04 -1.645640E-03 -9.548339E-02  1.524347E-04
         4   4  1.869835E-13 -7.394135E-15  3.359754E-15 -1.265202E-14 -1.050678E-01 -1.822270E-05
         4   5  2.113544E-13  6.415942E-15  2.006907E-15 -3.321499E-15 -9.546081E-02  5.563590E-05
         4   6  2.153132E-13 -1.883527E-15 -3.104630E-14  1.791925E-15 -1.050472E-01  1.524347E-04
         4   7  7.415787E-01  8.542774E-04  8.355765E-04  1.574054E-03 -9.550401E-02 -1.822270E-05
         4   8  8.314446E-01 -1.076085E-04  5.071623E-05  1.609847E-03 -8.589701E-02  5.563590E-05
         4   9  9.213679E-01 -9.356768E-04 -6.767936E-04  1.645640E-03 -9.548339E-02  1.524347E-04
         4  10 -7.417258E-01 -9.173207E-04 -8.986198E-04  8.564730E-14 -8.898621E-02 -9.158245E-15
         4  11 -8.315917E-01  4.456518E-05 -1.137595E-04  8.571538E-14 -7.940241E-02 -1.848736E-14
         4  12 -9.215150E-01  8.726335E-04  6.137503E-04  8.202580E-14 -8.901199E-02  1.280328E-14
         4  13  2.138607E-14 -1.546643E-15 -5.432294E-15 -8.769417E-15 -9.855001E-02 -9.303207E-15
         4  14  2.771432E-14  7.016373E-15 -2.387931E-15 -2.280947E-15 -8.896621E-02 -1.037525E-14
         4  15  2.948233E-14  6.033470E-15 -4.998430E-15 -2.435334E-16 -9.857579E-02  5.956933E-15
         4  16  7.417258E-01  9.173207E-04  8.986198E-04 -9.624952E-14 -8.898621E-02  2.584291E-15
         4  17  8.315917E-01 -4.456518E-05  1.137595E-04 -9.629841E-14 -7.940241E-02  2.920413E-15
         4  18  9.215150E-01 -8.726335E-04 -6.137503E-04 -1.022289E-13 -8.901199E-02 -4.079067E-15
         4  19 -7.415787E-01 -8.542774E-04 -8.355765E-04  1.574054E-03 -9.550401E-02  1.822270E-05
         4  20 -8.314446E-01  1.076085E-04 -5.071623E-05  1.609847E-03 -8.589701E-02 -5.563590E-05
         4  21 -9.213679E-01  9.356768E-04  6.767936E-04  1.645640E-03 -9.548339E-02 -1.524347E-04
         4  22 -1.430087E-13  1.039078E-14  5.039599E-15 -5.138323E-15 -1.050678E-01  1.822270E-05
         4  23 -1.622262E-13  3.496987E-15 -1.417792E-14 -1.769604E-15 -9.546081E-02 -5.563590E-05
         4  24 -1.555864E-13  1.582010E-14  2.646379E-14 -3.171415E-15 -1.050472E-01 -1.524347E-04
         4  25  7.415787E-01  8.542774E-04  8.355765E-04 -1.574054E-03 -9.550401E-02  1.822270E-05
         4  26  8.314446E-01 -1.076085E-04  5.071623E-05 -1.609847E-03 -8.589701E-02 -5.563590E-05
         4  27  9.213679E-01 -9.356768E-04 -6.767936E-04 -1.645640E-03 -9.548339E-02 -1.524347E-04
         5   1 -9.794220E-01 -1.170245E-03 -1.137454E-03 -1.364059E-03 -9.523301E-02  8.938113E-05
         5   2 -1.069433E+00 -4.760940E-04  3.986267E-04 -1.234994E-03 -8.564650E-02 -3.023897E-04
         5   3 -1.159198E+00  7.917349E-04  2.180569E-03 -1.105930E-03 -9.531493E-02 -7.925053E-04
         5   4  2.667413E-13  1.414842E-14 -1.676719E-14 -1.254651E-15 -1.051016E-01  8.938113E-05
         5   5  2.855110E-13  7.956606E-15 -2.153189E-14 -2.829834E-15 -9.551509E-02 -3.023897E-04
         5   6  2.756185E-13 -2.853522E-14 -8.916603E-14 -1.126023E-14 -1.051835E-01 -7.925053E-04
         5   7  9.794220E-01  1.170245E-03  1.137454E-03  1.364059E-03 -9.523301E-02  8.938113E-05
         5   8  1.069433E+00  4.760940E-04 -3.986267E-04  1.234994E-03 -8.564650E-02 -3.023897E-04
         5   9  1.159198E+00 -7.917349E-04 -2.180569E-03  1.105930E-03 -9.531493E-02 -7.925053E-04
         5  10 -9.788377E-01 -9.198491E-04 -8.870583E-04  7.350760E-14 -8.905095E-02  1.743924E-14
         5  11 -1.068848E+00 -2.256983E-04  6.490224E-04  8.154676E-14 -7.937229E-02 -7.190776E-15
         5  12 -1.158613E+00  1.042131E-03  2.430965E-03  8.703777E-14 -8.894855E-02 -2.131247E-14
         5  13  2.435242E-14  3.550462E-15 -3.013258E-15 -4.231915E-15 -9.891954E-02  3.891718E-15
         5  14  2.927900E-14  5.194158E-15  4.649885E-15 -5.066317E-15 -8.924087E-02  5.004843E-16
         5  15  2.124856E-14 -8.800135E-15 -1.761070E-14 -1.256446E-14 -9.881714E-02 -2.776077E-16
         5  16  9.788377E-01  9.198491E-04  8.870583E-04 -1.123844E-13 -8.905095E-02 -3.215173E-15
         5  17  1.068848E+00  2.256983E-04 -6.490224E-04 -1.034433E-13 -7.937229E-02 -2.075569E-14
         5  18  1.158613E+00 -1.042131E-03 -2.430965E-03 -1.063395E-13 -8.894855E-02 -4.206860E-14
         5  19 -9.794220E-01 -1.170245E-03 -1.137454E-03  1.364059E-03 -9.523301E-02 -8.938113E-05
         5  20 -1.069433E+00 -4.760940E-04  3.986267E-04  1.234994E-03 -8.564650E-02  3.023897E-04
         5  21 -1.159198E+00  7.917349E-04  2.180569E-03  1.105930E-03 -9.531493E-02  7.925053E-04
         5  22 -2.088486E-13 -3.867335E-16  2.403334E-14 -2.490075E-15 -1.051016E-01 -8.938113E-05
         5  23 -2.257216E-13 -1.262657E-15  1.728565E-14 -3.038095E-15 -9.551509E-02  3.023897E-04
         5  24 -2.473312E-13 -8.264858E-15  4.433059E-15 -9.913015E-15 -1.051835E-01  7.925053E-04
         5  25  9.794220E-01  1.170245E-03  1.137454E-03 -1.364059E-03 -9.523301E-02 -8.938113E-05
         5  26  1.069433E+00  4.760940E-04 -3.986267E-04 -1.234994E-03 -8.564650E-02  3.023897E-04
         5  27  1.159198E+00 -7.917349E-04 -2.180569E-03 -1.105930E-03 -9.531493E-02  7.925053E-04
         6   1 -1.215926E+00  2.327512E-04  1.505446E-04 -2.460950E-03 -9.663188E-02 -4.405575E-04
         6   2 -1.305306E+00  2.182118E-03 -2.325978E-03 -2.949904E-03 -8.698935E-02  1.602057E-03
         6   3 -1.395770E+00  1.605182E-03 -5.885201E-03 -3.438858E-03 -9.629231E-02  4.077752E-03
         6   4  2.644384E-13 -3.464504E-14 -8.474764E-14 -1.963341E-14 -1.049057E-01 -4.405575E-04
         6   5  2.829584E-13 -6.482844E-15 -6.707292E-15 -1.888407E-14 -9.526321E-02  1.602057E-03
         6   6  2.699758E-13 -1.356037E-14 -4.365117E-15 -1.347186E-14 -1.045662E-01  4.077752E-03
         6   7  1.215926E+00 -2.327512E-04 -1.505446E-04  2.460950E-03 -9.663188E-02 -4.405575E-04
         6   8  1.305306E+00 -2.182118E-03  2.325978E-03  2.949904E-03 -8.698935E-02  1.602057E-03
         6   9  1.395770E+00 -1.605182E-03  5.885201E-03  3.438858E-03 -9.629231E-02  4.077752E-03
         6  10 -1.218348E+00 -8.051912E-04 -8.873977E-04  8.913703E-14 -8.874237E-02 -3.702445E-14
         6  11 -1.307728E+00  1.144176E-03 -3.363920E-03  6.400224E-14 -7.948186E-02 -4.757986E-14
         6  12 -1.398192E+00  5.672396E-04 -6.923144E-03  4.504164E-14 -8.916683E-02 -2.901367E-14
         6  13 -2.533652E-15 -2.087176E-14 -3.263590E-14 -1.522957E-14 -9.701622E-02 -6.773408E-15
         6  14  6.730532E-15 -5.823094E-15 -2.573799E-15 -1.336202E-14 -8.775572E-02 -2.152943E-15
         6  15  7.596873E-15 -1.703595E-15  9.238814E-15 -8.655917E-15 -9.744069E-02  1.271130E-14
         6  16  1.218348E+00  8.051912E-04  8.873977E-04 -8.715398E-14 -8.874237E-02 -3.241920E-14
         6  17  1.307728E+00 -1.144176E-03  3.363920E-03 -7.557182E-14 -7.948186E-02 -2.747553E-15
         6  18  1.398192E+00 -5.672396E-04  6.923144E-03 -6.390503E-14 -8.916683E-02 -7.329298E-16
         6  19 -1.215926E+00  2.327512E-04  1.505446E-04  2.460950E-03 -9.663188E-02  4.405575E-04
         6  20 -1.305306E+00  2.182118E-03 -2.325978E-03  2.949904E-03 -8.698935E-02 -1.602057E-03
         6  21 -1.395770E+00  1.605182E-03 -5.885201E-03  3.438858E-03 -9.629231E-02 -4.077752E-03
         6  22 -2.854291E-13 -2.527955E-14 -2.490787E-14 -8.555934E-15 -1.049057E-01  4.405575E-04
         6  23 -2.800759E-13 -1.762328E-14 -2.954311E-14 -6.999941E-15 -9.526321E-02 -1.602057E-03
         6  24 -2.573391E-13  5.783226E-15  1.098143E-14 -2.774934E-15 -1.045662E-01 -4.077752E-03
         6  25  1.215926E+00 -2.327512E-04 -1.505446E-04 -2.460950E-03 -9.663188E-02  4.405575E-04
         6  26  1.305306E+00 -2.182118E-03  2.325978E-03 -2.949904E-03 -8.698935E-02 -1.602057E-03
         6  27  1.395770E+00 -1.605182E-03  5.885201E-03 -3.438858E-03 -9.629231E-02 -4.077752E-03
         7   1 -1.457295E+00 -5.360695E-03 -5.656822E-03  2.808359E-03 -8.936223E-02  2.136674E-03
         7   2 -1.549328E+00 -9.381699E-03  1.316943E-02  3.996384E-03 -7.971865E-02 -8.466931E-03
         7   3 -1.636799E+00 -2.758437E-03  3.655751E-02  5.184408E-03 -9.056042E-02 -2.089527E-02
         7   4  3.340129E-13  3.637581E-15 -1.681514E-14 -1.105018E-14 -1.059576E-01  2.136674E-03
         7   5  3.320202E-13 -1.332648E-14 -8.653784E-14 -4.797930E-15 -9.631397E-02 -8.466931E-03
         7   6  3.637900E-13 -5.285152E-15 -6.872457E-14 -4.358412E-15 -1.071557E-01 -2.089527E-02
         7   7  1.457295E+00  5.360695E-03  5.656822E-03 -2.808359E-03 -8.936223E-02  2.136674E-03
         7   8  1.549328E+00  9.381699E-03 -1.316943E-02 -3.996384E-03 -7.971865E-02 -8.466931E-03
         7   9  1.636799E+00  2.758437E-03 -3.655751E-02 -5.184408E-03 -9.056042E-02 -2.089527E-02
         7  10 -1.448749E+00 -1.698315E-03 -1.994441E-03  3.026975E-14 -9.027789E-02 -4.396070E-15
         7  11 -1.540782E+00 -5.719318E-03  1.683181E-02  3.647567E-14 -7.928635E-02  1.894361E-14
         7  12 -1.628253E+00  9.039439E-04  4.021989E-02  3.487391E-14 -8.878016E-02  7.924392E-15
         7  13  2.509295E-15 -1.260056E-15  6.066833E-15 -8.986177E-16 -1.068732E-01  8.651276E-15
         7  14  1.597396E-14  9.177152E-15  1.323740E-14 -1.490612E-15 -9.588167E-02 -5.746993E-15
         7  15  1.864202E-14  6.251433E-16  5.780148E-15 -7.699845E-15 -1.053755E-01 -1.216647E-14
         7  16  1.448749E+00  1.698315E-03  1.994441E-03 -6.716567E-14 -9.027789E-02 -2.052194E-14
         7  17  1.540782E+00  5.719318E-03 -1.683181E-02 -6.245518E-14 -7.928635E-02 -2.934467E-14
         7  18  1.628253E+00 -9.039439E-04 -4.021989E-02 -6.029179E-14 -8.878016E-02  2.555272E-15
         7  19 -1.457295E+00 -5.360695E-03 -5.656822E-03 -2.808359E-03 -8.936223E-02 -2.136674E-03
         7  20 -1.549328E+00 -9.381699E-03  1.316943E-02 -3.996384E-03 -7.971865E-02  8.466931E-03
         7  21 -1.636799E+00 -2.758437E-03  3.655751E-02 -5.184408E-03 -9.056042E-02  2.089527E-02
         7  22 -3.383756E-13 -1.126310E-14  2.175676E-14  8.756590E-15 -1.059576E-01 -2.136674E-03
         7  23 -3.274252E-13  8.723545E-15  6.376724E-14  1.545268E-15 -9.631397E-02  8.466931E-03
         7  24 -3.585773E-13 -2.173031E-14  1.824816E-14 -1.152822E-14 -1.071557E-01  2.089527E-02
         7  25  1.457295E+00  5.360695E-03  5.656822E-03  2.808359E-03 -8.936223E-02 -2.136674E-03
         7  26  1.549328E+00  9.381699E-03 -1.316943E-02  3.996384E-03 -7.971865E-02  8.466931E-03
         7  27  1.636799E+00  2.758437E-03 -3.655751E-02  5.184408E-03 -9.056042E-02  2.089527E-02
         8   1 -1.686872E+00  1.062023E-02  1.782457E-02 -1.830742E-02 -1.269165E-01 -9.546242E-03
         8   2 -1.773504E+00  3.405028E-02 -7.532405E-02 -2.008073E-02 -1.189608E-01  4.504415E-02
         8   3 -1.867818E+00  3.955672E-02 -1.761542E-01 -2.185403E-02 -1.249595E-01  1.027072E-01
         8   4  3.376263E-13 -9.960410E-15 -5.253985E-14 -9.688842E-15 -1.010745E-01 -9.546242E-03
         8   5  3.562777E-13  1.102847E-14 -2.855213E-14 -3.808462E-15 -9.311888E-02  4.504415E-02
         8   6  3.578363E-13  1.416338E-14 -4.368665E-14  1.799060E-16 -9.911751E-02  1.027072E-01
         8   7  1.686872E+00 -1.062023E-02 -1.782457E-02  1.830742E-02 -1.269165E-01 -9.546242E-03
         8   8  1.773504E+00 -3.405028E-02  7.532405E-02  2.008073E-02 -1.189608E-01  4.504415E-02
         8   9  1.867818E+00 -3.955672E-02  1.761542E-01  2.185403E-02 -1.249595E-01  1.027072E-01
         8  10 -1.700829E+00  4.638416E-03  1.184275E-02  2.984385E-14 -8.250683E-02 -2.046436E-14
         8  11 -1.787462E+00  2.806846E-02 -8.130587E-02  2.358877E-14 -7.675282E-02 -2.919741E-14
         8  12 -1.881776E+00  3.357491E-02 -1.821360E-01  1.859460E-14 -8.495309E-02 -4.544829E-15
         8  13 -2.700540E-15 -1.286902E-14 -1.036293E-14 -5.177771E-15 -5.666488E-02 -1.214252E-14
         8  14  2.015938E-15 -2.137564E-15 -3.648757E-17  5.547595E-16 -5.091087E-02 -1.322322E-14
         8  15  4.335782E-15  5.282222E-15  5.019924E-15  4.050599E-15 -5.911114E-02  2.207414E-15
         8  16  1.700829E+00 -4.638416E-03 -1.184275E-02 -2.997384E-14 -8.250683E-02  1.989362E-14
         8  17  1.787462E+00 -2.806846E-02  8.130587E-02 -1.626609E-14 -7.675282E-02  4.017183E-15
         8  18  1.881776E+00 -3.357491E-02  1.821360E-01 -7.746526E-15 -8.495309E-02 -2.056955E-14
         8  19 -1.686872E+00  1.062023E-02  1.782457E-02  1.830742E-02 -1.269165E-01  9.546242E-03
         8  20 -1.773504E+00  3.405028E-02 -7.532405E-02  2.008073E-02 -1.189608E-01 -4.504415E-02
         8  21 -1.867818E+00  3.955672E-02 -1.761542E-01  2.185403E-02 -1.249595E-01 -1.027072E-01
         8  22 -3.593934E-13 -3.129697E-14 -3.365874E-15 -1.584572E-15 -1.010745E-01  9.546242E-03
         8  23 -3.496205E-13 -1.291765E-14  3.425161E-14  3.977725E-15 -9.311888E-02 -4.504415E-02
         8  24 -3.197252E-13  2.513930E-14  1.204517E-13  7.121135E-15 -9.911751E-02 -1.027072E-01
         8  25  1.686872E+00 -1.062023E-02 -1.782457E-02 -1.830742E-02 -1.269165E-01  9.546242E-03
         8  26  1.773504E+00 -3.405028E-02  7.532405E-02 -2.008073E-02 -1.189608E-01 -4.504415E-02
         8  27  1.867818E+00 -3.955672E-02  1.761542E-01 -2.185403E-02 -1.249595E-01 -1.027072E-01
         9   1 -1.867818E+00  3.955720E-02 -1.761541E-01  2.185391E-02  1.249592E-01  1.027072E-01
         9   2 -1.773503E+00  3.405121E-02 -7.532448E-02  2.008029E-02  1.189606E-01  4.504462E-02
         9   3 -1.686871E+00  1.062044E-02  1.782313E-02  1.830666E-02  1.269164E-01 -9.545185E-03
         9   4  3.511641E-13  1.356829E-14 -4.995801E-14 -1.379894E-14  9.911750E-02  1.027072E-01
         9   5  3.270456E-13  1.044661E-14 -1.543959E-14 -9.354136E-16  9.311893E-02  4.504462E-02
         9   6  2.957471E-13 -1.257727E-14  1.824712E-14  2.544261E-14  1.010747E-01 -9.545185E-03
         9   7  1.867818E+00 -3.955720E-02  1.761541E-01 -2.185391E-02  1.249592E-01  1.027072E-01
         9   8  1.773503E+00 -3.405121E-02  7.532448E-02 -2.008029E-02  1.189606E-01  4.504462E-02
         9   9  1.686871E+00 -1.062044E-02 -1.782313E-02 -1.830666E-02  1.269164E-01 -9.545185E-03
         9  10 -1.881776E+00  3.357483E-02 -1.821365E-01  1.569305E-14  8.495320E-02 -1.662749E-15
         9  11 -1.787462E+00  2.806884E-02 -8.130685E-02  2.079390E-14  7.675278E-02 -2.276839E-14
         9  12 -1.700830E+00  4.638072E-03  1.184076E-02  3.501724E-14  8.250670E-02 -2.213943E-14
         9  13 -6.863884E-16  4.610223E-15 -4.514911E-15 -1.126474E-14  5.911150E-02 -2.449297E-15
         9  14 -8.219414E-16 -9.055469E-16 -1.190237E-14 -7.318888E-15  5.091108E-02  3.477026E-15
         9  15  1.046126E-14 -8.967607E-15  1.894730E-14  1.017019E-14  5.666500E-02 -3.186124E-17
         9  16  1.881776E+00 -3.357483E-02  1.821365E-01  1.786524E-14  8.495320E-02 -2.024194E-14
         9  17  1.787462E+00 -2.806884E-02  8.130685E-02  1.732010E-14  7.675278E-02 -8.235836E-15
         9  18  1.700830E+00 -4.638072E-03 -1.184076E-02  3.320280E-14  8.250670E-02 -1.021324E-14
         9  19 -1.867818E+00  3.955720E-02 -1.761541E-01 -2.185391E-02  1.249592E-01 -1.027072E-01
         9  20 -1.773503E+00  3.405121E-02 -7.532448E-02 -2.008029E-02  1.189606E-01 -4.504462E-02
         9  21 -1.686871E+00  1.062044E-02  1.782313E-02 -1.830666E-02  1.269164E-01  9.545185E-03
         9  22 -3.331516E-13  1.930689E-14  1.007997E-13 -7.412156E-15  9.911750E-02 -1.027072E-01
         9  23 -3.248301E-13 -5.023032E-15  1.203925E-14 -1.233258E-14  9.311893E-02 -4.504462E-02
         9  24 -2.939315E-13 -1.970388E-14 -9.065441E-15 -3.642427E-15  1.010747E-01  9.545185E-03
         9  25  1.867818E+00 -3.955720E-02  1.761541E-01  2.185391E-02  1.249592E-01 -1.027072E-01
         9  26  1.773503E+00 -3.405121E-02  7.532448E-02  2.008029E-02  1.189606E-01 -4.504462E-02
         9  27  1.686871E+00 -1.062044E-02 -1.782313E-02  1.830666E-02  1.269164E-01  9.545185E-03
        10   1 -1.636801E+00 -2.760770E-03  3.655577E-02 -5.182988E-03  9.056195E-02 -2.089463E-02
