
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01
         2  25  3.844588E-01  1.762644E-03  1.327539E-03 -1.969292E-03 -1.183913E-01 -5.557447E-05
         2  26  5.124314E-01 -6.882635E-04 -5.418773E-04 -2.500031E-03 -1.017993E-01  7.720639E-05
         2  27  6.407301E-01 -2.378449E-03 -2.085270E-03 -3.030771E-03 -1.181459E-01  5.349579E-05
         3   1 -7.272408E-01 -1.859252E-03 -2.036462E-03 -3.261277E-03 -1.180625E-01 -6.861786E-06
         3   2 -8.554146E-01 -1.222713E-04 -1.008666E-04 -3.187444E-03 -1.016130E-01  4.871980E-06
         3   3 -9.835116E-01  1.793929E-03  1.911537E-03 -3.113611E-03 -1.181039E-01 -2.026225E-05
         3   4  2.248469E-13  4.329907E-15 -3.512709E-14 -2.291640E-14 -1.296348E-01 -6.861786E-06
         3   5  2.721940E-13  1.282369E-14 -5.567687E-15 -1.562726E-14 -1.131853E-01  4.871980E-06
         3   6  3.071421E-13  8.212945E-15  5.096089E-16 -2.626015E-14 -1.296763E-01 -2.026225E-05
         3   7  7.272408E-01  1.859252E-03  2.036462E-03  3.261277E-03 -1.180625E-01 -6.861786E-06
         3   8  8.554146E-01  1.222713E-04  1.008666E-04  3.187444E-03 -1.016130E-01  4.871980E-06
         3   9  9.835116E-01 -1.793929E-03 -1.911537E-03  3.113611E-03 -1.181039E-01 -2.026225E-05
         3  10 -7.269945E-01 -1.753712E-03 -1.930922E-03 -3.652273E-13 -1.073197E-01  1.360749E-14
         3  11 -8.551683E-01 -1.673088E-05  4.673859E-06 -3.612847E-13 -9.082364E-02 -3.648576E-15
         3  12 -9.832653E-01  1.899469E-03  2.017078E-03 -3.653142E-13 -1.072679E-01  3.008735E-15
         3  13 -3.197310E-14 -5.277518E-15 -1.117519E-14 -2.430206E-14 -1.188921E-01  3.690842E-15
         3  14 -3.952459E-14 -5.383627E-15  6.449749E-15 -1.901544E-14 -1.023960E-01 -2.842073E-15
         3  15 -3.794920E-14 -1.434058E-15  3.621179E-14 -2.958363E-14 -1.188403E-01 -1.114555E-15
         3  16  7.269945E-01  1.753712E-03  1.930922E-03  2.892414E-13 -1.073197E-01 -8.163757E-15
         3  17  8.551683E-01  1.673088E-05 -4.673859E-06  3.078009E-13 -9.082364E-02 -5.768843E-15
         3  18  9.832653E-01 -1.899469E-03 -2.017078E-03  3.044553E-13 -1.072679E-01 -2.185189E-15
         3  19 -7.272408E-01 -1.859252E-03 -2.036462E-03  3.261277E-03 -1.180625E-01  6.861786E-06
         3  20 -8.554146E-01 -1.222713E-04 -1.008666E-04  3.187444E-03 -1.016130E-01 -4.871980E-06
         3  21 -9.835116E-01  1.793929E-03  1.911537E-03  3.113611E-03 -1.181039E-01  2.026225E-05
         3  22 -2.848871E-13 -8.507456E-15  3.009192E-14 -2.016312E-14 -1.296348E-01  6.861786E-06
         3  23 -3.400296E-13 -1.457524E-14  3.734309E-14 -1.811283E-14 -1.131853E-01 -4.871980E-06
         3  24 -3.763262E-13 -4.080364E-15  8.847983E-14 -2.751765E-14 -1.296763E-01  2.026225E-05
         3  25  7.272408E-01  1.859252E-03  2.036462E-03 -3.261277E-03 -1.180625E-01  6.861786E-06
         3  26  8.554146E-01  1.222713E-04  1.008666E-04 -3.187444E-03 -1.016130E-01 -4.871980E-06
         3  27  9.835116E-01 -1.793929E-03 -1.911537E-03 -3.113611E-03 -1.181039E-01  2.026225E-05
         4   1 -1.069196E+00 -1.804499E-03 -1.766083E-03 -3.148323E-03 -1.181746E-01 -1.915952E-05
         4   2 -1.197300E+00  1.294280E-04 -7.652916E-05 -3.192414E-03 -1.017002E-01  5.439540E-05
         4   3 -1.325472E+00  1.906466E-03  1.545787E-03 -3.236506E-03 -1.181449E-01  1.602247E-04
         4   4  2.945979E-13  1.793709E-15  1.492070E-14 -4.661694E-14 -1.296523E-01 -1.915952E-05
         4   5  3.733765E-13  3.199769E-14  6.469165E-14 -3.398759E-14 -1.131780E-01  5.439540E-05
         4   6  4.084545E-13  1.852242E-14  2.670322E-14 -3.765895E-14 -1.296226E-01  1.602247E-04
         4   7  1.069196E+00  1.804499E-03  1.766083E-03  3.148323E-03 -1.181746E-01 -1.915952E-05
         4   8  1.197300E+00 -1.294280E-04  7.652916E-05  3.192414E-03 -1.017002E-01  5.439540E-05
         4   9  1.325472E+00 -1.906466E-03 -1.545787E-03  3.236506E-03 -1.181449E-01  1.602247E-04
         4  10 -1.069372E+00 -1.880146E-03 -1.841730E-03 -3.358228E-13 -1.072635E-01 -1.322342E-14
         4  11 -1.197477E+00  5.378106E-05 -1.521761E-04 -3.346268E-13 -9.082259E-02 -3.304556E-14
         4  12 -1.325649E+00  1.830819E-03  1.470140E-03 -3.514563E-13 -1.073007E-01 -3.572491E-15
         4  13 -5.801804E-14 -9.128424E-15  1.970049E-14 -4.018335E-14 -1.187413E-01 -6.252759E-15
         4  14 -4.565796E-14  4.751846E-15  1.958318E-15 -2.876662E-14 -1.023003E-01 -2.692777E-14
         4  15 -5.182103E-14 -1.601382E-15 -5.017909E-14 -3.186386E-14 -1.187784E-01 -4.700290E-15
         4  16  1.069372E+00  1.880146E-03  1.841730E-03  2.870985E-13 -1.072635E-01 -1.965852E-15
         4  17  1.197477E+00 -5.378106E-05  1.521761E-04  2.964492E-13 -9.082259E-02  3.880493E-15
         4  18  1.325649E+00 -1.830819E-03 -1.470140E-03  2.970940E-13 -1.073007E-01 -1.241080E-14
         4  19 -1.069196E+00 -1.804499E-03 -1.766083E-03  3.148323E-03 -1.181746E-01  1.915952E-05
         4  20 -1.197300E+00  1.294280E-04 -7.652916E-05  3.192414E-03 -1.017002E-01 -5.439540E-05
         4  21 -1.325472E+00  1.906466E-03  1.545787E-03  3.236506E-03 -1.181449E-01 -1.602247E-04
         4  22 -3.823993E-13  1.043759E-14  9.759475E-14 -2.315887E-14 -1.296523E-01  1.915952E-05
         4  23 -4.162937E-13  2.256958E-14  4.126049E-14 -1.410574E-14 -1.131780E-01 -5.439540E-05
         4  24 -4.268620E-13  5.993892E-14  5.997340E-14 -1.599249E-14 -1.296226E-01 -1.602247E-04
         4  25  1.069196E+00  1.804499E-03  1.766083E-03 -3.148323E-03 -1.181746E-01  1.915952E-05
         4  26  1.197300E+00 -1.294280E-04  7.652916E-05 -3.192414E-03 -1.017002E-01 -5.439540E-05
         4  27  1.325472E+00 -1.906466E-03 -1.545787E-03 -3.236506E-03 -1.181449E-01 -1.602247E-04
         5   1 -1.411615E+00 -2.170780E-03 -2.173493E-03 -2.892045E-03 -1.178712E-01  1.004378E-04
         5   2 -1.539881E+00 -5.654587E-04  5.188492E-04 -2.748404E-03 -1.014207E-01 -3.180750E-04
         5   3 -1.667867E+00  1.690474E-03  3.490025E-03 -2.604762E-03 -1.179818E-01 -8.704278E-04
         5   4  4.217162E-13  9.421288E-15  4.115883E-15 -3.144832E-14 -1.296826E-01  1.004378E-04
         5   5  4.876770E-13  1.482560E-14 -1.147296E-14 -1.024870E-14 -1.132322E-01 -3.180750E-04
         5   6  5.157514E-13 -1.891371E-14 -1.035339E-13 -1.371193E-14 -1.297932E-01 -8.704278E-04
         5   7  1.411615E+00  2.170780E-03  2.173493E-03  2.892045E-03 -1.178712E-01  1.004378E-04
         5   8  1.539881E+00  5.654587E-04 -5.188492E-04  2.748404E-03 -1.014207E-01 -3.180750E-04
         5   9  1.667867E+00 -1.690474E-03 -3.490025E-03  2.604762E-03 -1.179818E-01 -8.704278E-04
         5  10 -1.410958E+00 -1.889031E-03 -1.891744E-03 -3.760912E-13 -1.073553E-01 -4.869237E-15
         5  11 -1.539223E+00 -2.837098E-04  8.005981E-04 -3.729868E-13 -9.078043E-02 -2.365298E-14
         5  12 -1.667210E+00  1.972223E-03  3.771774E-03 -3.898433E-13 -1.072171E-01  3.376976E-14
         5  13 -3.555876E-14  4.234865E-15 -4.924160E-14 -3.004650E-14 -1.191668E-01 -1.251588E-14
         5  14 -2.478133E-14  8.949147E-15 -1.328775E-14 -1.989434E-14 -1.025919E-01 -2.709166E-14
         5  15 -3.177877E-14 -1.230403E-14 -2.958952E-14 -3.378535E-14 -1.190285E-01  2.103776E-14
         5  16  1.410958E+00  1.889031E-03  1.891744E-03  2.783839E-13 -1.073553E-01 -1.861816E-14
         5  17  1.539223E+00  2.837098E-04 -8.005981E-04  2.916590E-13 -9.078043E-02 -2.294513E-14
         5  18  1.667210E+00 -1.972223E-03 -3.771774E-03  2.796853E-13 -1.072171E-01  1.138029E-14
         5  19 -1.411615E+00 -2.170780E-03 -2.173493E-03  2.892045E-03 -1.178712E-01 -1.004378E-04
         5  20 -1.539881E+00 -5.654587E-04  5.188492E-04  2.748404E-03 -1.014207E-01  3.180750E-04
         5  21 -1.667867E+00  1.690474E-03  3.490025E-03  2.604762E-03 -1.179818E-01  8.704278E-04
         5  22 -4.548809E-13  5.950949E-14  6.068851E-14 -2.833696E-14 -1.296826E-01 -1.004378E-04
         5  23 -5.449149E-13  1.289441E-14  2.538584E-14 -2.994461E-14 -1.132322E-01  3.180750E-04
         5  24 -6.212533E-13 -2.192349E-14  3.223914E-14 -5.382125E-14 -1.297932E-01  8.704278E-04
         5  25  1.411615E+00  2.170780E-03  2.173493E-03 -2.892045E-03 -1.178712E-01 -1.004378E-04
         5  26  1.539881E+00  5.654587E-04 -5.188492E-04 -2.748404E-03 -1.014207E-01  3.180750E-04
         5  27  1.667867E+00 -1.690474E-03 -3.490025E-03 -2.604762E-03 -1.179818E-01  8.704278E-04
         6   1 -1.752531E+00 -5.910908E-04 -5.332141E-04 -4.252431E-03 -1.193995E-01 -5.046547E-04
         6   2 -1.880103E+00  2.635859E-03 -2.716893E-03 -4.767251E-03 -1.028826E-01  1.769025E-03
         6   3 -2.008896E+00  3.016490E-03 -6.120424E-03 -5.282072E-03 -1.189519E-01  4.628232E-03
         6   4  5.210982E-13 -3.398592E-14 -1.014710E-13 -2.890291E-14 -1.295940E-01 -5.046547E-04
         6   5  5.997759E-13  1.455646E-15  2.810681E-14 -2.787941E-14 -1.130771E-01  1.769025E-03
         6   6  6.238867E-13  1.341070E-15  1.609499E-14 -3.839111E-14 -1.291464E-01  4.628232E-03
         6   7  1.752531E+00  5.910908E-04  5.332141E-04  4.252431E-03 -1.193995E-01 -5.046547E-04
         6   8  1.880103E+00 -2.635859E-03  2.716893E-03  4.767251E-03 -1.028826E-01  1.769025E-03
         6   9  2.008896E+00 -3.016490E-03  6.120424E-03  5.282072E-03 -1.189519E-01  4.628232E-03
         6  10 -1.755191E+00 -1.731112E-03 -1.673235E-03 -3.408607E-13 -1.068493E-01  3.303097E-14
         6  11 -1.882763E+00  1.495838E-03 -3.856915E-03 -3.155964E-13 -9.083589E-02  1.059699E-14
         6  12 -2.011556E+00  1.876469E-03 -7.260445E-03 -3.063420E-13 -1.074087E-01  4.394351E-14
         6  13 -4.072827E-14 -1.913849E-14 -1.226797E-14 -5.509762E-14 -1.170437E-01  2.192341E-14
         6  14 -3.710045E-14 -9.943814E-15  1.434703E-14 -4.412968E-14 -1.010304E-01 -4.719046E-15
         6  15 -4.806409E-14  4.063371E-15 -5.373632E-15 -4.591155E-14 -1.176032E-01  1.493217E-14
         6  16  1.755191E+00  1.731112E-03  1.673235E-03  2.476045E-13 -1.068493E-01  2.038946E-14
         6  17  1.882763E+00 -1.495838E-03  3.856915E-03  2.511442E-13 -9.083589E-02  1.979047E-14
         6  18  2.011556E+00 -1.876469E-03  7.260445E-03  2.426812E-13 -1.074087E-01  3.468878E-14
         6  19 -1.752531E+00 -5.910908E-04 -5.332141E-04  4.252431E-03 -1.193995E-01  5.046547E-04
         6  20 -1.880103E+00  2.635859E-03 -2.716893E-03  4.767251E-03 -1.028826E-01 -1.769025E-03
         6  21 -2.008896E+00  3.016490E-03 -6.120424E-03  5.282072E-03 -1.189519E-01 -4.628232E-03
         6  22 -6.245136E-13 -2.670312E-14  2.377935E-14 -6.898637E-14 -1.295940E-01  5.046547E-04
         6  23 -6.940050E-13 -4.034532E-14 -4.242818E-14 -4.986063E-14 -1.130771E-01 -1.769025E-03
         6  24 -7.485608E-13 -2.306002E-14 -9.807854E-14 -4.151807E-14 -1.291464E-01 -4.628232E-03
         6  25  1.752531E+00  5.910908E-04  5.332141E-04 -4.252431E-03 -1.193995E-01  5.046547E-04
         6  26  1.880103E+00 -2.635859E-03  2.716893E-03 -4.767251E-03 -1.028826E-01 -1.769025E-03
         6  27  2.008896E+00 -3.016490E-03  6.120424E-03 -5.282072E-03 -1.189519E-01 -4.628232E-03
         7   1 -2.098804E+00 -6.836081E-03 -7.674723E-03  2.384606E-03 -1.115747E-01  2.500046E-03
         7   2 -2.229380E+00 -1.179100E-02  1.405288E-02  3.468362E-03 -9.508659E-02 -9.695344E-03
         7   3 -2.354647E+00 -4.359778E-03  4.108883E-02  4.552117E-03 -1.131523E-01 -2.443874E-02
         7   4  6.943995E-13  1.864350E-14  2.038282E-14 -8.969605E-15 -1.296841E-01  2.500046E-03
         7   5  7.424508E-13  1.505932E-15  3.107994E-14 -1.155624E-14 -1.131960E-01 -9.695344E-03
         7   6  7.757545E-13 -3.809287E-14  1.211524E-14 -3.253830E-14 -1.312617E-01 -2.443874E-02
         7   7  2.098804E+00  6.836081E-03  7.674723E-03 -2.384606E-03 -1.115747E-01  2.500046E-03
         7   8  2.229380E+00  1.179100E-02 -1.405288E-02 -3.468362E-03 -9.508659E-02 -9.695344E-03
         7   9  2.354647E+00  4.359778E-03 -4.108883E-02 -4.552117E-03 -1.131523E-01 -2.443874E-02
         7  10 -2.089428E+00 -2.817827E-03 -3.656470E-03 -2.754248E-13 -1.096991E-01  4.896666E-14
         7  11 -2.220004E+00 -7.772745E-03  1.807114E-02 -2.481904E-13 -9.143622E-02  1.442605E-14
         7  12 -2.345271E+00 -3.415243E-04  4.510709E-02 -2.317055E-13 -1.077272E-01  2.477769E-14
         7  13 -3.033808E-14  1.550426E-14 -1.583427E-14 -2.709707E-14 -1.278085E-01  2.160127E-14
         7  14 -3.133148E-14  5.341495E-15 -7.796996E-15 -1.778162E-14 -1.095456E-01  6.523841E-15
         7  15 -3.743457E-14 -1.747363E-14 -6.511351E-15 -2.648320E-14 -1.258366E-01  1.616474E-14
         7  16  2.089428E+00  2.817827E-03  3.656470E-03  2.184672E-13 -1.096991E-01  4.197950E-14
         7  17  2.220004E+00  7.772745E-03 -1.807114E-02  2.089481E-13 -9.143622E-02  1.668923E-14
         7  18  2.345271E+00  3.415243E-04 -4.510709E-02  1.761164E-13 -1.077272E-01  6.899094E-15
         7  19 -2.098804E+00 -6.836081E-03 -7.674723E-03 -2.384606E-03 -1.115747E-01 -2.500046E-03
         7  20 -2.229380E+00 -1.179100E-02  1.405288E-02 -3.468362E-03 -9.508659E-02  9.695344E-03
         7  21 -2.354647E+00 -4.359778E-03  4.108883E-02 -4.552117E-03 -1.131523E-01  2.443874E-02
         7  22 -7.264914E-13  5.083193E-15 -1.054273E-13 -3.727074E-14 -1.296841E-01 -2.500046E-03
         7  23 -7.927479E-13 -1.451136E-14 -1.382977E-13 -1.521755E-14 -1.131960E-01  9.695344E-03
         7  24 -8.353801E-13 -1.638236E-14 -1.054006E-13 -1.072604E-14 -1.312617E-01  2.443874E-02
         7  25  2.098804E+00  6.836081E-03  7.674723E-03  2.384606E-03 -1.115747E-01 -2.500046E-03
         7  26  2.229380E+00  1.179100E-02 -1.405288E-02  3.468362E-03 -9.508659E-02  9.695344E-03
         7  27  2.354647E+00  4.359778E-03 -4.108883E-02  4.552117E-03 -1.131523E-01  2.443874E-02
         8   1 -2.431536E+00  1.174080E-02  2.081555E-02 -2.531687E-02 -1.517172E-01 -1.134759E-02
         8   2 -2.555393E+00  4.710649E-02 -7.511763E-02 -2.700010E-02 -1.368063E-01  5.317301E-02
         8   3 -2.689400E+00  5.878912E-02 -1.812007E-01 -2.868333E-02 -1.488253E-01  1.225655E-01
         8   4  7.333959E-13 -6.167418E-14 -1.478183E-14 -3.543729E-14 -1.315761E-01 -1.134759E-02
         8   5  8.117245E-13  5.974406E-15  9.089129E-15 -1.588466E-14 -1.166653E-01  5.317301E-02
         8   6  8.265862E-13  6.991840E-15 -1.113725E-13 -1.032927E-14 -1.286843E-01  1.225655E-01
         8   7  2.431536E+00 -1.174080E-02 -2.081555E-02  2.531687E-02 -1.517172E-01 -1.134759E-02
         8   8  2.555393E+00 -4.710649E-02  7.511763E-02  2.700010E-02 -1.368063E-01  5.317301E-02
         8   9  2.689400E+00 -5.878912E-02  1.812007E-01  2.868333E-02 -1.488253E-01  1.225655E-01
         8  10 -2.448724E+00  4.374700E-03  1.344945E-02 -1.975373E-13 -9.395944E-02  1.227072E-14
         8  11 -2.572581E+00  3.974039E-02 -8.248373E-02 -1.861284E-13 -8.230198E-02 -1.891816E-14
         8  12 -2.706587E+00  5.142303E-02 -1.885668E-01 -1.800794E-13 -9.757429E-02  5.784454E-14
         8  13 -5.860029E-14 -2.873080E-14 -1.481520E-14  8.444960E-16 -7.381842E-02  8.426000E-15
         8  14 -3.156658E-14  2.603666E-15  8.387309E-15  1.036715E-14 -6.216096E-02 -1.688095E-14
         8  15 -1.107926E-14  2.340662E-14  1.792836E-14  5.725441E-15 -7.743326E-02  1.419823E-14
         8  16  2.448724E+00 -4.374700E-03 -1.344945E-02  1.558133E-13 -9.395944E-02  1.709900E-14
         8  17  2.572581E+00 -3.974039E-02  8.248373E-02  1.624036E-13 -8.230198E-02  1.205924E-14
         8  18  2.706587E+00 -5.142303E-02  1.885668E-01  1.466136E-13 -9.757429E-02  1.313324E-14
         8  19 -2.431536E+00  1.174080E-02  2.081555E-02  2.531687E-02 -1.517172E-01  1.134759E-02
         8  20 -2.555393E+00  4.710649E-02 -7.511763E-02  2.700010E-02 -1.368063E-01 -5.317301E-02
         8  21 -2.689400E+00  5.878912E-02 -1.812007E-01  2.868333E-02 -1.488253E-01 -1.225655E-01
         8  22 -9.337881E-13 -6.023358E-14 -1.473669E-13  2.821975E-14 -1.315761E-01  1.134759E-02
         8  23 -9.557233E-13 -6.357131E-14 -1.207964E-13  2.786420E-14 -1.166653E-01 -5.317301E-02
         8  24 -9.270661E-13 -1.987427E-14  2.649098E-14  1.303180E-14 -1.286843E-01 -1.225655E-01
         8  25  2.431536E+00 -1.174080E-02 -2.081555E-02 -2.531687E-02 -1.517172E-01  1.134759E-02
         8  26  2.555393E+00 -4.710649E-02  7.511763E-02 -2.700010E-02 -1.368063E-01 -5.317301E-02
         8  27  2.689400E+00 -5.878912E-02  1.812007E-01 -2.868333E-02 -1.488253E-01 -1.225655E-01
         9   1 -2.689399E+00  5.878974E-02 -1.812007E-01  2.868320E-02  1.488250E-01  1.225656E-01
         9   2 -2.555392E+00  4.710761E-02 -7.511875E-02  2.699951E-02  1.368061E-01  5.317331E-02
         9   3 -2.431536E+00  1.174091E-02  2.081268E-02  2.531582E-02  1.517171E-01 -1.134669E-02
         9   4  7.897065E-13  5.967443E-15 -1.056675E-13 -6.393651E-15  1.286843E-01  1.225656E-01
         9   5  8.039363E-13  3.353248E-14 -1.344023E-14 -3.164172E-15  1.166655E-01  5.317331E-02
         9   6  7.710335E-13  1.046332E-14 -2.952029E-14  9.261509E-15  1.315765E-01 -1.134669E-02
         9   7  2.689399E+00 -5.878974E-02  1.812007E-01 -2.868320E-02  1.488250E-01  1.225656E-01
         9   8  2.555392E+00 -4.710761E-02  7.511875E-02 -2.699951E-02  1.368061E-01  5.317331E-02
         9   9  2.431536E+00 -1.174091E-02 -2.081268E-02 -2.531582E-02  1.517171E-01 -1.134669E-02
         9  10 -2.706589E+00  5.142289E-02 -1.885676E-01 -1.675719E-13  9.757437E-02  5.549261E-14
         9  11 -2.572581E+00  3.974076E-02 -8.248560E-02 -1.519636E-13  8.230182E-02 -8.765830E-15
         9  12 -2.448725E+00  4.374059E-03  1.344582E-02 -1.270690E-13  9.395916E-02  2.096073E-14
         9  13 -6.965391E-14  3.397880E-15 -8.492687E-15  7.778190E-16  7.743374E-02  1.604434E-14
         9  14 -5.738935E-14  1.851479E-14  5.413817E-15  3.845059E-15  6.216119E-02 -2.626998E-14
         9  15 -5.781562E-14  1.806747E-14 -6.232383E-15  1.570246E-14  7.381853E-02  9.931593E-15
         9  16  2.706589E+00 -5.142289E-02  1.885676E-01  1.988472E-13  9.757437E-02  6.743991E-15
         9  17  2.572581E+00 -3.974076E-02  8.248560E-02  2.021096E-13  8.230182E-02  4.993155E-15
         9  18  2.448725E+00 -4.374059E-03 -1.344582E-02  2.121276E-13  9.395916E-02  8.403985E-15
         9  19 -2.689399E+00  5.878974E-02 -1.812007E-01 -2.868320E-02  1.488250E-01 -1.225656E-01
         9  20 -2.555392E+00  4.710761E-02 -7.511875E-02 -2.699951E-02  1.368061E-01 -5.317331E-02
         9  21 -2.431536E+00  1.174091E-02  2.081268E-02 -2.531582E-02  1.517171E-01  1.134669E-02
         9  22 -9.327209E-13 -6.072097E-15  6.842387E-14  1.271447E-14  1.286843E-01 -1.225656E-01
         9  23 -9.298801E-13 -1.067045E-14 -1.179224E-14  1.551506E-14  1.166655E-01 -5.317331E-02
         9  24 -8.953160E-13  1.321670E-14 -1.595787E-14  2.685329E-14  1.315765E-01  1.134669E-02
         9  25  2.689399E+00 -5.878974E-02  1.812007E-01  2.868320E-02  1.488250E-01 -1.225656E-01
         9  26  2.555392E+00 -4.710761E-02  7.511875E-02  2.699951E-02  1.368061E-01 -5.317331E-02
         9  27  2.431536E+00 -1.174091E-02 -2.081268E-02  2.531582E-02  1.517171E-01  1.134669E-02
        10   1 -2.354650E+00 -4.362821E-03  4.108608E-02 -4.550307E-03  1.131541E-01 -2.443806E-02
