asset_id,source_id,asset_type,subtype,name,line,parent_asset,station,km_start,km_end,location,criticality
JED-WPT-L5-006,w-node-line-5-1125-1550-s020166--line-5-1120-1411-s023186,waypoint,wayside-node,line-5 waypoint 006,line-5,JED-TRK-L5-006,line-5-1125-1550-s020166 to line-5-1120-1411-s023186,21.676,21.676,line-5-1125-1550-s020166 to King Fahad Medical Research Center midpoint W-Node,safety
JED-TRK-L5-007,line-5-1120-1411-s023186--line-5-1119-1305-s026194,track-section,standard-urban,line-5 section 007,line-5,JED-SYS-001,line-5-1120-1411-s023186 to line-5-1119-1305-s026194,23.186,26.194,King Fahad Medical Research Center to مستوصف بلغصون,safety
JED-WPT-L5-007,w-node-line-5-1120-1411-s023186--line-5-1119-1305-s026194,waypoint,wayside-node,line-5 waypoint 007,line-5,JED-TRK-L5-007,line-5-1120-1411-s023186 to line-5-1119-1305-s026194,24.690,24.690,King Fahad Medical Research Center to مستوصف بلغصون midpoint W-Node,safety
JED-TRK-L5-008,line-5-1119-1305-s026194--line-5-1109-1169-s029208,track-section,standard-urban,line-5 section 008,line-5,JED-SYS-001,line-5-1119-1305-s026194 to line-5-1109-1169-s029208,26.194,29.208,مستوصف بلغصون to مستشفى العبير,safety
JED-WPT-L5-008,w-node-line-5-1119-1305-s026194--line-5-1109-1169-s029208,waypoint,wayside-node,line-5 waypoint 008,line-5,JED-TRK-L5-008,line-5-1119-1305-s026194 to line-5-1109-1169-s029208,27.701,27.701,مستوصف بلغصون to مستشفى العبير midpoint W-Node,safety
JED-TRK-L5-009,line-5-1109-1169-s029208--line-5-1027-1089-s032218,track-section,standard-urban,line-5 section 009,line-5,JED-SYS-001,line-5-1109-1169-s029208 to line-5-1027-1089-s032218,29.208,32.218,مستشفى العبير to الرويس,safety
JED-WPT-L5-009,w-node-line-5-1109-1169-s029208--line-5-1027-1089-s032218,waypoint,wayside-node,line-5 waypoint 009,line-5,JED-TRK-L5-009,line-5-1109-1169-s029208 to line-5-1027-1089-s032218,30.713,30.713,مستشفى العبير to الرويس midpoint W-Node,safety
JED-TRK-L5-010,line-5-1027-1089-s032218--line-5-1014-1007-s034666,track-section,standard-urban,line-5 section 010,line-5,JED-SYS-001,line-5-1027-1089-s032218 to line-5-1014-1007-s034666,32.218,34.666,الرويس to line-5-1014-1007-s034666,safety
JED-WPT-L5-010,w-node-line-5-1027-1089-s032218--line-5-1014-1007-s034666,waypoint,wayside-node,line-5 waypoint 010,line-5,JED-TRK-L5-010,line-5-1027-1089-s032218 to line-5-1014-1007-s034666,33.442,33.442,الرويس to line-5-1014-1007-s034666 midpoint W-Node,safety
JED-TRK-L5-011,line-5-1014-1007-s034666--line-5-1003-0892-s037107,track-section,standard-urban,line-5 section 011,line-5,JED-SYS-001,line-5-1014-1007-s034666 to line-5-1003-0892-s037107,34.666,37.107,line-5-1014-1007-s034666 to line-5-1003-0892-s037107,safety
JED-WPT-L5-011,w-node-line-5-1014-1007-s034666--line-5-1003-0892-s037107,waypoint,wayside-node,line-5 waypoint 011,line-5,JED-TRK-L5-011,line-5-1014-1007-s034666 to line-5-1003-0892-s037107,35.886,35.886,line-5-1014-1007-s034666 to line-5-1003-0892-s037107 midpoint W-Node,safety
JED-TRK-L6-001,line-6-1747-2233-s000000--line-6-1646-2112-s003508,track-section,standard-urban,line-6 section 001,line-6,JED-SYS-001,line-6-1747-2233-s000000 to line-6-1646-2112-s003508,0.000,3.508,الأثير to line-6-1646-2112-s003508,safety
JED-WPT-L6-001,w-node-line-6-1747-2233-s000000--line-6-1646-2112-s003508,waypoint,wayside-node,line-6 waypoint 001,line-6,JED-TRK-L6-001,line-6-1747-2233-s000000 to line-6-1646-2112-s003508,1.754,1.754,الأثير to line-6-1646-2112-s003508 midpoint W-Node,safety
JED-TRK-L6-002,line-6-1646-2112-s003508--line-6-1592-1970-s007010,track-section,standard-urban,line-6 section 002,line-6,JED-SYS-001,line-6-1646-2112-s003508 to line-6-1592-1970-s007010,3.508,7.010,line-6-1646-2112-s003508 to line-6-1592-1970-s007010,safety
JED-WPT-L6-002,w-node-line-6-1646-2112-s003508--line-6-1592-1970-s007010,waypoint,wayside-node,line-6 waypoint 002,line-6,JED-TRK-L6-002,line-6-1646-2112-s003508 to line-6-1592-1970-s007010,5.259,5.259,line-6-1646-2112-s003508 to line-6-1592-1970-s007010 midpoint W-Node,safety
JED-TRK-L6-003,line-6-1592-1970-s007010--line-6-1492-1764-s011958,track-section,standard-urban,line-6 section 003,line-6,JED-SYS-001,line-6-1592-1970-s007010 to line-6-1492-1764-s011958,7.010,11.958,line-6-1592-1970-s007010 to line-6-1492-1764-s011958,safety
JED-WPT-L6-003,w-node-line-6-1592-1970-s007010--line-6-1492-1764-s011958,waypoint,wayside-node,line-6 waypoint 003,line-6,JED-TRK-L6-003,line-6-1592-1970-s007010 to line-6-1492-1764-s011958,9.484,9.484,line-6-1592-1970-s007010 to line-6-1492-1764-s011958 midpoint W-Node,safety
JED-TRK-L6-004,line-6-1492-1764-s011958--line-6-1450-1678-s014026,track-section,standard-urban,line-6 section 004,line-6,JED-SYS-001,line-6-1492-1764-s011958 to line-6-1450-1678-s014026,11.958,14.026,line-6-1492-1764-s011958 to line-6-1450-1678-s014026,safety
JED-WPT-L6-004,w-node-line-6-1492-1764-s011958--line-6-1450-1678-s014026,waypoint,wayside-node,line-6 waypoint 004,line-6,JED-TRK-L6-004,line-6-1492-1764-s011958 to line-6-1450-1678-s014026,12.992,12.992,line-6-1492-1764-s011958 to line-6-1450-1678-s014026 midpoint W-Node,safety
JED-TRK-L6-005,line-6-1450-1678-s014026--line-6-1403-1534-s017402,track-section,standard-urban,line-6 section 005,line-6,JED-SYS-001,line-6-1450-1678-s014026 to line-6-1403-1534-s017402,14.026,17.401,line-6-1450-1678-s014026 to line-6-1403-1534-s017402,safety
JED-WPT-L6-005,w-node-line-6-1450-1678-s014026--line-6-1403-1534-s017402,waypoint,wayside-node,line-6 waypoint 005,line-6,JED-TRK-L6-005,line-6-1450-1678-s014026 to line-6-1403-1534-s017402,15.714,15.714,line-6-1450-1678-s014026 to line-6-1403-1534-s017402 midpoint W-Node,safety
JED-TRK-L6-006,line-6-1403-1534-s017402--line-6-1324-1459-s020402,track-section,standard-urban,line-6 section 006,line-6,JED-SYS-001,line-6-1403-1534-s017402 to line-6-1324-1459-s020402,17.401,20.402,line-6-1403-1534-s017402 to line-6-1324-1459-s020402,safety
JED-WPT-L6-006,w-node-line-6-1403-1534-s017402--line-6-1324-1459-s020402,waypoint,wayside-node,line-6 waypoint 006,line-6,JED-TRK-L6-006,line-6-1403-1534-s017402 to line-6-1324-1459-s020402,18.902,18.902,line-6-1403-1534-s017402 to line-6-1324-1459-s020402 midpoint W-Node,safety
JED-TRK-L6-007,line-6-1324-1459-s020402--line-6-1250-1365-s023407,track-section,standard-urban,line-6 section 007,line-6,JED-SYS-001,line-6-1324-1459-s020402 to line-6-1250-1365-s023407,20.402,23.407,line-6-1324-1459-s020402 to line-6-1250-1365-s023407,safety
JED-WPT-L6-007,w-node-line-6-1324-1459-s020402--line-6-1250-1365-s023407,waypoint,wayside-node,line-6 waypoint 007,line-6,JED-TRK-L6-007,line-6-1324-1459-s020402 to line-6-1250-1365-s023407,21.905,21.905,line-6-1324-1459-s020402 to line-6-1250-1365-s023407 midpoint W-Node,safety
JED-TRK-L6-008,line-6-1250-1365-s023407--line-6-1172-1263-s026422,track-section,standard-urban,line-6 section 008,line-6,JED-SYS-001,line-6-1250-1365-s023407 to line-6-1172-1263-s026422,23.407,26.422,line-6-1250-1365-s023407 to الكندرة,safety
JED-WPT-L6-008,w-node-line-6-1250-1365-s023407--line-6-1172-1263-s026422,waypoint,wayside-node,line-6 waypoint 008,line-6,JED-TRK-L6-008,line-6-1250-1365-s023407 to line-6-1172-1263-s026422,24.914,24.914,line-6-1250-1365-s023407 to الكندرة midpoint W-Node,safety
JED-TRK-L6-009,line-6-1172-1263-s026422--line-6-1192-1209-s027825,track-section,standard-urban,line-6 section 009,line-6,JED-SYS-001,line-6-1172-1263-s026422 to line-6-1192-1209-s027825,26.422,27.825,الكندرة to line-6-1192-1209-s027825,safety
JED-WPT-L6-009,w-node-line-6-1172-1263-s026422--line-6-1192-1209-s027825,waypoint,wayside-node,line-6 waypoint 009,line-6,JED-TRK-L6-009,line-6-1172-1263-s026422 to line-6-1192-1209-s027825,27.123,27.123,الكندرة to line-6-1192-1209-s027825 midpoint W-Node,safety
