
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01

        33  3.868103E-16  5.181741E-15 -4.718545E-02

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set MEMBER and time  0.1000000E+01

         9  24  1.108119E-13  4.903123E-14  1.614384E-13  7.523271E-15 -1.018855E-01  1.499935E-09
         9  25  9.639717E-01  1.151110E-04  1.150989E-04 -1.549910E-03 -9.227011E-02 -6.753475E-09
         9  26  1.009710E+00  1.944380E-08  2.871245E-08 -1.549925E-03 -8.983843E-02 -9.757330E-09
         9  27  1.055449E+00 -1.151553E-04 -1.150771E-04 -1.549939E-03 -9.227012E-02  1.499878E-09
        10   1 -1.082761E+00 -1.148537E-04 -1.150309E-04 -1.549949E-03 -9.227024E-02  1.441166E-08
        10   2 -1.128499E+00  4.080910E-07 -1.714689E-07 -1.550291E-03 -8.983853E-02  4.109172E-08
        10   3 -1.174238E+00  1.161078E-04  1.148757E-04 -1.550633E-03 -9.227022E-02 -7.306455E-09
        10   4  7.721099E-14  6.139193E-14  3.588882E-14  3.335443E-14 -1.018855E-01  1.441171E-08
        10   5  6.185238E-14  3.631900E-14 -1.750809E-14  2.745898E-14 -9.945375E-02  4.109173E-08
        10   6  2.927156E-14 -8.323604E-15 -1.111144E-13  2.291272E-14 -1.018854E-01 -7.306472E-09
        10   7  1.082761E+00  1.148537E-04  1.150309E-04  1.549949E-03 -9.227024E-02  1.441172E-08
        10   8  1.128499E+00 -4.080910E-07  1.714688E-07  1.550291E-03 -8.983853E-02  4.109175E-08
        10   9  1.174238E+00 -1.161078E-04 -1.148757E-04  1.550633E-03 -9.227022E-02 -7.306479E-09
        10  10 -1.082761E+00 -1.149680E-04 -1.151453E-04  2.492378E-13 -8.581201E-02 -1.622052E-16
        10  11 -1.128500E+00  2.937578E-07 -2.858021E-07  2.364512E-13 -8.338033E-02 -1.672789E-14
        10  12 -1.174238E+00  1.159935E-04  1.147613E-04  2.287354E-13 -8.581204E-02 -1.275214E-14
        10  13  6.029533E-14  1.663135E-14  8.847851E-15  1.367462E-14 -9.542723E-02 -5.541962E-15
        10  14  6.622495E-14  4.925822E-15 -7.115077E-15  7.631228E-15 -9.299555E-02 -1.190154E-14
        10  15  5.651443E-14 -1.754960E-14 -3.598156E-14  2.329226E-15 -9.542725E-02 -1.513557E-14
        10  16  1.082761E+00  1.149680E-04  1.151453E-04 -2.528055E-13 -8.581201E-02 -1.814936E-14
        10  17  1.128500E+00 -2.937579E-07  2.858020E-07 -2.394207E-13 -8.338033E-02 -1.222739E-14
        10  18  1.174238E+00 -1.159935E-04 -1.147613E-04 -2.301587E-13 -8.581204E-02 -3.151133E-14
        10  19 -1.082761E+00 -1.148537E-04 -1.150309E-04  1.549949E-03 -9.227024E-02 -1.441167E-08
        10  20 -1.128499E+00  4.080910E-07 -1.714688E-07  1.550291E-03 -8.983853E-02 -4.109175E-08
        10  21 -1.174238E+00  1.161078E-04  1.148757E-04  1.550633E-03 -9.227022E-02  7.306443E-09
        10  22  1.177758E-13  4.074249E-14  1.372055E-13 -8.824578E-15 -1.018855E-01 -1.441171E-08
        10  23  1.028463E-13  3.352686E-15  7.028110E-14 -1.628866E-14 -9.945375E-02 -4.109177E-08
        10  24  1.027380E-13 -2.152908E-14  3.788131E-14 -2.237059E-14 -1.018854E-01  7.306409E-09
        10  25  1.082761E+00  1.148537E-04  1.150309E-04 -1.549949E-03 -9.227024E-02 -1.441176E-08
        10  26  1.128499E+00 -4.080910E-07  1.714690E-07 -1.550291E-03 -8.983853E-02 -4.109181E-08
        10  27  1.174238E+00 -1.161078E-04 -1.148757E-04 -1.550633E-03 -9.227022E-02  7.306430E-09
        11   1 -1.201546E+00 -1.119128E-04 -1.132903E-04 -1.551098E-03 -9.226944E-02 -2.463817E-07
        11   2 -1.247285E+00  3.963040E-06  2.920029E-06 -1.553432E-03 -8.983741E-02 -9.651089E-07
        11   3 -1.293023E+00  1.197847E-04  1.191071E-04 -1.555765E-03 -9.226881E-02 -1.674554E-06
        11   4  4.019189E-14 -1.914796E-14 -1.374114E-13  1.214687E-14 -1.018854E-01 -2.463817E-07
        11   5  3.661695E-14 -3.186799E-14 -1.259352E-13  1.296858E-14 -9.945342E-02 -9.651089E-07
        11   6  2.714022E-14 -5.347866E-14 -1.276127E-13  1.700856E-14 -1.018848E-01 -1.674554E-06
        11   7  1.201546E+00  1.119128E-04  1.132903E-04  1.551098E-03 -9.226944E-02 -2.463817E-07
        11   8  1.247285E+00 -3.963040E-06 -2.920029E-06  1.553432E-03 -8.983741E-02 -9.651090E-07
        11   9  1.293023E+00 -1.197847E-04 -1.191071E-04  1.555765E-03 -9.226881E-02 -1.674554E-06
        11  10 -1.201555E+00 -1.157710E-04 -1.171486E-04  2.345281E-13 -8.581224E-02 -1.882086E-14
        11  11 -1.247294E+00  1.047752E-07 -9.382361E-07  2.194673E-13 -8.338092E-02 -5.334211E-14
        11  12 -1.293032E+00  1.159264E-04  1.152489E-04  2.096671E-13 -8.581303E-02 -5.751779E-14
        11  13  1.131808E-13 -2.270675E-15 -2.364757E-14 -8.026379E-15 -9.542825E-02 -2.338530E-14
        11  14  1.152708E-13 -7.610605E-15 -1.608446E-14 -8.477519E-15 -9.299692E-02 -2.365979E-14
        11  15  1.216473E-13 -1.161432E-14  2.059324E-15 -7.359431E-15 -9.542904E-02 -2.115714E-14
        11  16  1.201555E+00  1.157710E-04  1.171486E-04 -2.185571E-13 -8.581224E-02 -4.139523E-14
        11  17  1.247294E+00 -1.047751E-07  9.382361E-07 -2.051096E-13 -8.338092E-02 -3.681970E-14
        11  18  1.293032E+00 -1.159264E-04 -1.152489E-04 -1.943921E-13 -8.581303E-02 -4.704741E-14
        11  19 -1.201546E+00 -1.119128E-04 -1.132903E-04  1.551098E-03 -9.226944E-02  2.463816E-07
        11  20 -1.247285E+00  3.963040E-06  2.920029E-06  1.553432E-03 -8.983741E-02  9.651088E-07
        11  21 -1.293023E+00  1.197847E-04  1.191071E-04  1.555765E-03 -9.226881E-02  1.674554E-06
        11  22  1.566907E-13 -1.221710E-14  3.053495E-14 -2.306038E-14 -1.018854E-01  2.463816E-07
        11  23  1.536800E-13 -2.818162E-14 -1.571356E-14 -2.420489E-14 -9.945342E-02  9.651088E-07
        11  24  1.566181E-13 -3.751745E-14 -3.453119E-14 -2.579695E-14 -1.018848E-01  1.674554E-06
        11  25  1.201546E+00  1.119128E-04  1.132903E-04 -1.551098E-03 -9.226944E-02  2.463816E-07
        11  26  1.247285E+00 -3.963040E-06 -2.920029E-06 -1.553432E-03 -8.983741E-02  9.651089E-07
        11  27  1.293023E+00 -1.197847E-04 -1.191071E-04 -1.555765E-03 -9.226881E-02  1.674554E-06
        12   1 -1.320323E+00 -1.026060E-04 -1.064165E-04 -1.563151E-03 -9.227091E-02 -2.197151E-06
        12   2 -1.366054E+00  3.963130E-06  1.777430E-06 -1.553671E-03 -8.983826E-02  5.433621E-07
        12   3 -1.411800E+00  7.589398E-05  9.512640E-05 -1.544191E-03 -9.226770E-02  9.221872E-06
        12   4 -1.838432E-16 -6.884317E-14 -1.416644E-13 -5.962587E-15 -1.018817E-01 -2.197151E-06
        12   5  2.517199E-14 -3.759256E-14 -1.026257E-13 -1.327972E-14 -9.944909E-02  5.433621E-07
        12   6  6.668853E-14  1.499259E-14 -1.445071E-14 -2.199716E-14 -1.018785E-01  9.221872E-06
        12   7  1.320323E+00  1.026060E-04  1.064165E-04  1.563151E-03 -9.227091E-02 -2.197151E-06
        12   8  1.366054E+00 -3.963130E-06 -1.777430E-06  1.553671E-03 -8.983826E-02  5.433620E-07
        12   9  1.411800E+00 -7.589398E-05 -9.512640E-05  1.544191E-03 -9.226770E-02  9.221872E-06
        12  10 -1.320369E+00 -1.222199E-04 -1.260304E-04  2.065875E-13 -8.581491E-02 -5.150384E-14
        12  11 -1.366100E+00 -1.565076E-05 -1.783646E-05  1.966277E-13 -8.338586E-02 -3.289595E-14
        12  12 -1.411846E+00  5.628009E-05  7.551251E-05  1.824693E-13 -8.581892E-02 -3.090075E-14
        12  13  8.688577E-14 -2.458413E-14 -1.231723E-15 -5.494950E-15 -9.542575E-02 -1.839583E-14
        12  14  8.932928E-14 -1.340947E-14  2.853727E-15 -7.102437E-15 -9.299670E-02 -2.054968E-14
        12  15  1.035978E-13  9.940780E-15  2.943676E-14 -8.764254E-15 -9.542976E-02 -9.523965E-15
        12  16  1.320369E+00  1.222199E-04  1.260304E-04 -1.945167E-13 -8.581491E-02 -4.942423E-14
        12  17  1.366100E+00  1.565076E-05  1.783646E-05 -1.853140E-13 -8.338586E-02 -4.473850E-14
        12  18  1.411846E+00 -5.628009E-05 -7.551251E-05 -1.757181E-13 -8.581892E-02 -1.836543E-14
        12  19 -1.320323E+00 -1.026060E-04 -1.064165E-04  1.563151E-03 -9.227091E-02  2.197151E-06
        12  20 -1.366054E+00  3.963130E-06  1.777430E-06  1.553671E-03 -8.983826E-02 -5.433622E-07
        12  21 -1.411800E+00  7.589398E-05  9.512640E-05  1.544191E-03 -9.226770E-02 -9.221872E-06
        12  22  1.259821E-13 -4.701824E-14 -3.465449E-14 -7.450833E-15 -1.018817E-01  2.197151E-06
        12  23  1.448364E-13 -2.053870E-14  1.238655E-14 -2.311387E-15 -9.944909E-02 -5.433621E-07
        12  24  1.536104E-13 -4.216534E-15  3.005438E-14  1.648255E-15 -1.018785E-01 -9.221872E-06
        12  25  1.320323E+00  1.026060E-04  1.064165E-04 -1.563151E-03 -9.227091E-02  2.197151E-06
        12  26  1.366054E+00 -3.963130E-06 -1.777430E-06 -1.553671E-03 -8.983826E-02 -5.433621E-07
        12  27  1.411800E+00 -7.589398E-05 -9.512640E-05 -1.544191E-03 -9.226770E-02 -9.221872E-06
        13   1 -1.439190E+00 -2.079588E-04 -1.299993E-04 -1.520302E-03 -9.218084E-02 -5.090236E-06
        13   2 -1.484907E+00 -1.481552E-04  1.340540E-04 -1.428374E-03 -8.975283E-02 -5.579636E-05
        13   3 -1.530667E+00 -1.876567E-04  3.555480E-04 -1.336445E-03 -9.218891E-02 -8.947874E-05
        13   4  1.691815E-14  2.623234E-15 -1.263678E-14 -1.510724E-14 -1.019071E-01 -5.090236E-06
        13   5  1.715808E-14 -1.560305E-15 -1.595439E-14 -1.675990E-14 -9.947910E-02 -5.579636E-05
        13   6  1.465290E-14 -3.255277E-15 -3.091096E-14 -1.814312E-14 -1.019152E-01 -8.947874E-05
        13   7  1.439190E+00  2.079588E-04  1.299993E-04  1.520302E-03 -9.218084E-02 -5.090236E-06
        13   8  1.484907E+00  1.481552E-04 -1.340540E-04  1.428374E-03 -8.975283E-02 -5.579636E-05
        13   9  1.530667E+00  1.876567E-04 -3.555480E-04  1.336445E-03 -9.218891E-02 -8.947874E-05
        13  10 -1.439075E+00 -1.586331E-04 -8.067365E-05  1.896968E-13 -8.581306E-02 -3.365170E-14
        13  11 -1.484792E+00 -9.882952E-05  1.833797E-04  1.866977E-13 -8.337597E-02 -2.665967E-14
        13  12 -1.530552E+00 -1.383311E-04  4.048736E-04  1.846210E-13 -8.580297E-02 -5.818211E-15
        13  13  1.061560E-13  1.308230E-14  3.007944E-14 -1.516353E-14 -9.553933E-02 -9.944453E-15
        13  14  1.046578E-13  6.302468E-15  1.051982E-14 -1.037632E-14 -9.310224E-02 -7.394020E-15
        13  15  9.593539E-14 -1.826408E-15 -2.939943E-14 -4.281719E-15 -9.552924E-02 -1.189640E-15
        13  16  1.439075E+00  1.586331E-04  8.067365E-05 -1.835410E-13 -8.581306E-02 -1.294680E-14
        13  17  1.484792E+00  9.882952E-05 -1.833797E-04 -1.852391E-13 -8.337597E-02 -8.957284E-15
        13  18  1.530552E+00  1.383311E-04 -4.048736E-04 -1.829244E-13 -8.580297E-02 -1.367631E-14
        13  19 -1.439190E+00 -2.079588E-04 -1.299993E-04  1.520302E-03 -9.218084E-02  5.090236E-06
        13  20 -1.484907E+00 -1.481552E-04  1.340540E-04  1.428374E-03 -8.975283E-02  5.579636E-05
        13  21 -1.530667E+00 -1.876567E-04  3.555480E-04  1.336445E-03 -9.218891E-02  8.947874E-05
        13  22  1.852472E-13  1.245399E-14  4.650323E-14 -1.339082E-14 -1.019071E-01  5.090236E-06
        13  23  2.096287E-13  2.592393E-14  5.857016E-14 -1.731539E-15 -9.947910E-02  5.579636E-05
        13  24  2.268331E-13  3.742482E-14  4.868256E-14  1.164878E-14 -1.019152E-01  8.947874E-05
        13  25  1.439190E+00  2.079588E-04  1.299993E-04 -1.520302E-03 -9.218084E-02  5.090236E-06
        13  26  1.484907E+00  1.481552E-04 -1.340540E-04 -1.428374E-03 -8.975283E-02  5.579636E-05
        13  27  1.530667E+00  1.876567E-04 -3.555480E-04 -1.336445E-03 -9.218891E-02  8.947874E-05
        14   1 -1.559449E+00 -1.164022E-03 -8.184605E-04 -1.346961E-03 -9.299914E-02  1.079242E-04
        14   2 -1.605118E+00 -1.399056E-03 -1.905846E-03 -2.493215E-04 -9.071426E-02  8.463332E-04
        14   3 -1.650932E+00 -1.971546E-03 -3.137856E-03  8.483177E-04 -9.323596E-02  1.642592E-03
        14   4  3.085245E-14  1.750469E-15 -3.290959E-14  9.490081E-16 -1.018355E-01  1.079242E-04
        14   5  3.611453E-14  5.282561E-16 -2.600556E-14  2.868044E-16 -9.955066E-02  8.463332E-04
        14   6  4.449160E-14  2.241440E-15 -1.461827E-14 -3.679652E-16 -1.020724E-01  1.642592E-03
        14   7  1.559449E+00  1.164022E-03  8.184605E-04  1.346961E-03 -9.299914E-02  1.079242E-04
        14   8  1.605118E+00  1.399056E-03  1.905846E-03  2.493215E-04 -9.071426E-02  8.463332E-04
        14   9  1.650932E+00  1.971546E-03  3.137856E-03 -8.483177E-04 -9.323596E-02  1.642592E-03
        14  10 -1.556071E+00  2.837012E-04  6.292627E-04  1.788244E-13 -8.565130E-02 -7.633437E-15
        14  11 -1.601740E+00  4.866710E-05 -4.581232E-04  1.818071E-13 -8.310000E-02 -2.424749E-14
        14  12 -1.647554E+00 -5.238228E-04 -1.690133E-03  1.845698E-13 -8.535528E-02 -2.510726E-14
        14  13  9.532903E-14 -3.058787E-15 -3.493160E-14  2.118695E-15 -9.448769E-02 -2.185968E-15
        14  14  1.002929E-13 -4.611877E-15 -1.683217E-14  2.918933E-15 -9.193639E-02  6.524456E-15
        14  15  1.151812E-13  3.673850E-15  2.213786E-14  3.020203E-15 -9.419167E-02  3.849805E-15
        14  16  1.556071E+00 -2.837012E-04 -6.292627E-04 -2.105484E-13 -8.565130E-02 -1.212570E-14
        14  17  1.601740E+00 -4.866710E-05  4.581232E-04 -2.063005E-13 -8.310000E-02 -8.113526E-15
        14  18  1.647554E+00  5.238228E-04  1.690133E-03 -2.056339E-13 -8.535528E-02 -3.328192E-15
        14  19 -1.559449E+00 -1.164022E-03 -8.184605E-04  1.346961E-03 -9.299914E-02 -1.079242E-04
        14  20 -1.605118E+00 -1.399056E-03 -1.905846E-03  2.493215E-04 -9.071426E-02 -8.463332E-04
        14  21 -1.650932E+00 -1.971546E-03 -3.137856E-03 -8.483177E-04 -9.323596E-02 -1.642592E-03
        14  22  1.823032E-13  1.388553E-14  1.332013E-14  6.021518E-16 -1.018355E-01 -1.079242E-04
        14  23  1.696580E-13 -7.319031E-15 -4.661387E-15  2.497809E-15 -9.955066E-02 -8.463332E-04
        14  24  1.693573E-13 -1.445165E-14  1.036267E-14  3.543962E-15 -1.020724E-01 -1.642592E-03
        14  25  1.559449E+00  1.164022E-03  8.184605E-04 -1.346961E-03 -9.299914E-02 -1.079242E-04
        14  26  1.605118E+00  1.399056E-03  1.905846E-03 -2.493215E-04 -9.071426E-02 -8.463332E-04
        14  27  1.650932E+00  1.971546E-03  3.137856E-03  8.483177E-04 -9.323596E-02 -1.642592E-03
        15   1 -1.680851E+00 -4.549835E-03 -2.192113E-03  5.357867E-03 -8.686028E-02  5.736072E-04
        15   2 -1.730282E+00 -2.183251E-04  8.346761E-03 -2.075720E-03 -8.445351E-02 -5.864947E-03
        15   3 -1.772233E+00  2.156714E-02  2.636590E-02 -9.509307E-03 -8.776848E-02 -1.529561E-02
        15   4  2.092761E-14 -1.338022E-14 -4.611830E-14 -1.331564E-14 -1.036281E-01  5.736072E-04
        15   5  2.108808E-14 -6.529238E-15 -4.828391E-14 -1.123456E-14 -1.012213E-01 -5.864947E-03
        15   6  3.371277E-14  1.266623E-14 -2.006079E-14 -7.303744E-15 -1.045363E-01 -1.529561E-02
        15   7  1.680851E+00  4.549835E-03  2.192113E-03 -5.357867E-03 -8.686028E-02  5.736072E-04
        15   8  1.730282E+00  2.183251E-04 -8.346761E-03  2.075720E-03 -8.445351E-02 -5.864947E-03
        15   9  1.772233E+00 -2.156714E-02 -2.636590E-02  9.509307E-03 -8.776848E-02 -1.529561E-02
        15  10 -1.667896E+00  1.002173E-03  3.359896E-03  1.727861E-13 -8.585105E-02 -1.847156E-14
        15  11 -1.717327E+00  5.333683E-03  1.389877E-02  1.846332E-13 -8.242256E-02  8.803858E-15
        15  12 -1.759278E+00  2.711915E-02  3.191791E-02  1.948898E-13 -8.471580E-02  7.462390E-15
        15  13  1.145677E-13  4.431633E-15  3.000773E-14 -5.406020E-16 -1.026188E-01  7.925111E-15
        15  14  1.171151E-13  2.530850E-15  1.312555E-14  7.481878E-16 -9.919035E-02  1.164408E-14
        15  15  1.202099E-13  1.177381E-15 -1.293724E-15  3.851434E-15 -1.014836E-01  1.318825E-15
        15  16  1.667896E+00 -1.002173E-03 -3.359896E-03 -1.756097E-13 -8.585105E-02 -1.687128E-15
        15  17  1.717327E+00 -5.333683E-03 -1.389877E-02 -1.831806E-13 -8.242256E-02  8.037578E-15
        15  18  1.759278E+00 -2.711915E-02 -3.191791E-02 -1.847089E-13 -8.471580E-02  3.210059E-14
        15  19 -1.680851E+00 -4.549835E-03 -2.192113E-03 -5.357867E-03 -8.686028E-02 -5.736072E-04
        15  20 -1.730282E+00 -2.183251E-04  8.346761E-03  2.075720E-03 -8.445351E-02  5.864947E-03
        15  21 -1.772233E+00  2.156714E-02  2.636590E-02  9.509307E-03 -8.776848E-02  1.529561E-02
        15  22  1.610255E-13 -2.171478E-14  7.640842E-15  7.938001E-15 -1.036281E-01 -5.736072E-04
        15  23  1.884447E-13 -1.119099E-14  2.329278E-14  8.468005E-15 -1.012213E-01  5.864947E-03
        15  24  2.051463E-13 -1.062361E-14  1.851238E-14  1.084560E-14 -1.045363E-01  1.529561E-02
        15  25  1.680851E+00  4.549835E-03  2.192113E-03  5.357867E-03 -8.686028E-02 -5.736072E-04
        15  26  1.730282E+00  2.183251E-04 -8.346761E-03 -2.075720E-03 -8.445351E-02  5.864947E-03
        15  27  1.772233E+00 -2.156714E-02 -2.636590E-02 -9.509307E-03 -8.776848E-02  1.529561E-02
        16   1 -1.783631E+00  4.230189E-02 -4.842364E-04 -4.048985E-02 -1.788424E-01  3.386786E-03
        16   2 -1.824649E+00  5.157968E-02 -1.359710E-01 -3.426238E-02 -1.775845E-01  8.151760E-02
        16   3 -1.875608E+00  3.766085E-02 -2.813991E-01 -2.803490E-02 -1.766616E-01  1.636250E-01
        16   4  1.758586E-14  7.465104E-15 -2.236803E-14 -2.081950E-15 -9.108758E-02  3.386786E-03
        16   5 -1.506070E-14 -1.315787E-14 -4.119493E-14 -5.413712E-15 -8.982967E-02  8.151760E-02
        16   6 -4.016032E-14 -2.474590E-14 -3.974983E-14 -5.288866E-15 -8.890673E-02  1.636250E-01
        16   7  1.783631E+00 -4.230189E-02  4.842364E-04  4.048985E-02 -1.788424E-01  3.386786E-03
        16   8  1.824649E+00 -5.157968E-02  1.359710E-01  3.426238E-02 -1.775845E-01  8.151760E-02
        16   9  1.875608E+00 -3.766085E-02  2.813991E-01  2.803490E-02 -1.766616E-01  1.636250E-01
        16  10 -1.814739E+00  2.896990E-02 -1.381622E-02  2.191416E-13 -7.270263E-02 -2.818199E-17
        16  11 -1.855757E+00  3.824769E-02 -1.493030E-01  2.122890E-13 -7.389818E-02 -1.767811E-14
        16  12 -1.906716E+00  2.432887E-02 -2.947311E-01  2.157897E-13 -7.542870E-02 -2.400547E-14
        16  13  9.377882E-14 -1.096324E-14 -1.499976E-14  1.988376E-15  1.505221E-02 -9.636735E-16
        16  14  9.539106E-14 -9.208171E-15 -5.451471E-15 -9.694962E-16  1.385667E-02 -1.200116E-14
        16  15  1.038725E-13 -4.556078E-16  1.821793E-14 -4.295323E-16  1.232615E-02 -2.903205E-15
        16  16  1.814739E+00 -2.896990E-02  1.381622E-02 -1.733872E-13 -7.270263E-02  2.448827E-14
        16  17  1.855757E+00 -3.824769E-02  1.493030E-01 -1.740178E-13 -7.389818E-02 -2.550253E-14
        16  18  1.906716E+00 -2.432887E-02  2.947311E-01 -1.746303E-13 -7.542870E-02 -5.030829E-14
        16  19 -1.783631E+00  4.230189E-02 -4.842364E-04  4.048985E-02 -1.788424E-01 -3.386786E-03
        16  20 -1.824649E+00  5.157968E-02 -1.359710E-01  3.426238E-02 -1.775845E-01 -8.151760E-02
        16  21 -1.875608E+00  3.766085E-02 -2.813991E-01  2.803490E-02 -1.766616E-01 -1.636250E-01
        16  22  1.661342E-13 -3.104850E-14 -9.279835E-15  8.993230E-15 -9.108758E-02 -3.386786E-03
        16  23  1.899194E-13 -2.042932E-14 -4.650570E-15  6.573763E-15 -8.982967E-02 -8.151760E-02
        16  24  2.232741E-13  7.513045E-16  2.398353E-14  7.411151E-15 -8.890673E-02 -1.636250E-01
        16  25  1.783631E+00 -4.230189E-02  4.842364E-04 -4.048985E-02 -1.788424E-01 -3.386786E-03
        16  26  1.824649E+00 -5.157968E-02  1.359710E-01 -3.426238E-02 -1.775845E-01 -8.151760E-02
        16  27  1.875608E+00 -3.766085E-02  2.813991E-01 -2.803490E-02 -1.766616E-01 -1.636250E-01
        17   1 -1.875608E+00  3.766085E-02 -2.813991E-01  2.803490E-02  1.766616E-01  1.636250E-01
        17   2 -1.824649E+00  5.157968E-02 -1.359710E-01  3.426238E-02  1.775845E-01  8.151760E-02
        17   3 -1.783631E+00  4.230189E-02 -4.842364E-04  4.048985E-02  1.788424E-01  3.386786E-03
        17   4  1.665154E-14 -2.017481E-15 -1.553200E-14 -1.993733E-15  8.890673E-02  1.636250E-01
        17   5 -7.108908E-15 -4.739324E-15 -7.084389E-16 -1.233145E-14  8.982967E-02  8.151760E-02
        17   6 -6.890712E-15  1.790073E-14  7.089623E-14 -1.839029E-14  9.108758E-02  3.386786E-03
        17   7  1.875608E+00 -3.766085E-02  2.813991E-01 -2.803490E-02  1.766616E-01  1.636250E-01
        17   8  1.824649E+00 -5.157968E-02  1.359710E-01 -3.426238E-02  1.775845E-01  8.151760E-02
        17   9  1.783631E+00 -4.230189E-02  4.842364E-04 -4.048985E-02  1.788424E-01  3.386786E-03
        17  10 -1.906716E+00  2.432887E-02 -2.947311E-01  2.172687E-13  7.542870E-02 -1.242371E-14
        17  11 -1.855757E+00  3.824769E-02 -1.493030E-01  2.179178E-13  7.389818E-02  1.492214E-14
        17  12 -1.814739E+00  2.896990E-02 -1.381622E-02  2.240772E-13  7.270263E-02  1.946943E-14
        17  13  9.684068E-14 -3.711998E-15  1.655448E-14  4.045241E-15 -1.232615E-02 -5.254346E-15
        17  14  9.634690E-14 -2.310036E-15  2.536503E-14 -3.742425E-15 -1.385667E-02 -2.091584E-15
        17  15  1.072826E-13  1.153048E-14  5.983517E-14 -7.406826E-15 -1.505221E-02  1.671226E-15
        17  16  1.906716E+00 -2.432887E-02  2.947311E-01 -1.710699E-13  7.542870E-02 -5.512651E-14
        17  17  1.855757E+00 -3.824769E-02  1.493030E-01 -1.750489E-13  7.389818E-02 -2.870230E-14
        17  18  1.814739E+00 -2.896990E-02  1.381622E-02 -1.754244E-13  7.270263E-02  1.185396E-14
        17  19 -1.875608E+00  3.766085E-02 -2.813991E-01 -2.803490E-02  1.766616E-01 -1.636250E-01
        17  20 -1.824649E+00  5.157968E-02 -1.359710E-01 -3.426238E-02  1.775845E-01 -8.151760E-02
        17  21 -1.783631E+00  4.230189E-02 -4.842364E-04 -4.048985E-02  1.788424E-01 -3.386786E-03
        17  22  1.697011E-13 -1.907586E-14  1.103520E-14  9.435510E-15  8.890673E-02 -1.636250E-01
        17  23  1.973753E-13 -8.280462E-15  2.542212E-14  4.011527E-15  8.982967E-02 -8.151760E-02
        17  24  2.081061E-13 -1.374546E-14 -7.469442E-16  2.829130E-15  9.108758E-02 -3.386786E-03
        17  25  1.875608E+00 -3.766085E-02  2.813991E-01  2.803490E-02  1.766616E-01 -1.636250E-01
        17  26  1.824649E+00 -5.157968E-02  1.359710E-01  3.426238E-02  1.775845E-01 -8.151760E-02
        17  27  1.783631E+00 -4.230189E-02  4.842364E-04  4.048985E-02  1.788424E-01 -3.386786E-03
        18   1 -1.772233E+00  2.156714E-02  2.636590E-02  9.509307E-03  8.776848E-02 -1.529561E-02
        18   2 -1.730282E+00 -2.183251E-04  8.346761E-03  2.075720E-03  8.445351E-02 -5.864947E-03
        18   3 -1.680851E+00 -4.549835E-03 -2.192113E-03 -5.357867E-03  8.686028E-02  5.736072E-04
        18   4 -9.083990E-14 -1.073081E-14  5.064066E-14 -1.029015E-14  1.045363E-01 -1.529561E-02
        18   5 -7.590817E-14  4.589046E-15  5.544709E-14 -7.500046E-15  1.012213E-01 -5.864947E-03
        18   6 -5.584538E-14  2.805019E-14  7.277332E-14 -6.997715E-15  1.036281E-01  5.736072E-04
        18   7  1.772233E+00 -2.156714E-02 -2.636590E-02 -9.509307E-03  8.776848E-02 -1.529561E-02
        18   8  1.730282E+00  2.183251E-04 -8.346761E-03 -2.075720E-03  8.445351E-02 -5.864947E-03
        18   9  1.680851E+00  4.549835E-03  2.192113E-03  5.357867E-03  8.686028E-02  5.736072E-04
        18  10 -1.759278E+00  2.711915E-02  3.191791E-02  2.098714E-13  8.471580E-02  1.154953E-14
        18  11 -1.717327E+00  5.333683E-03  1.389877E-02  2.083402E-13  8.242256E-02 -2.501433E-14
        18  12 -1.667896E+00  1.002173E-03  3.359896E-03  2.066377E-13  8.585105E-02 -3.941068E-14
        18  13  1.152240E-13  8.425940E-15  3.709498E-14  4.634869E-15  1.014836E-01  5.164610E-15
        18  14  9.886194E-14  7.639586E-17  6.913255E-15  7.125424E-15  9.919035E-02 -9.787718E-16
        18  15  9.874612E-14  9.384129E-15  9.670828E-15  7.421782E-15  1.026188E-01 -1.154797E-14
        18  16  1.759278E+00 -2.711915E-02 -3.191791E-02 -1.789699E-13  8.471580E-02  2.461929E-14
        18  17  1.717327E+00 -5.333683E-03 -1.389877E-02 -1.778060E-13  8.242256E-02  7.443316E-15
        18  18  1.667896E+00 -1.002173E-03 -3.359896E-03 -1.815481E-13  8.585105E-02 -2.879581E-14
        18  19 -1.772233E+00  2.156714E-02  2.636590E-02 -9.509307E-03  8.776848E-02  1.529561E-02
        18  20 -1.730282E+00 -2.183251E-04  8.346761E-03 -2.075720E-03  8.445351E-02  5.864947E-03
        18  21 -1.680851E+00 -4.549835E-03 -2.192113E-03  5.357867E-03  8.686028E-02 -5.736072E-04
        18  22  2.952606E-13  1.255294E-14 -1.519438E-16  1.615350E-14  1.045363E-01  1.529561E-02
        18  23  2.626601E-13 -4.496116E-15 -3.069996E-14  1.847375E-14  1.012213E-01  5.864947E-03
        18  24  2.575665E-13  8.339001E-15  1.150040E-15  1.892428E-14  1.036281E-01 -5.736072E-04
        18  25  1.772233E+00 -2.156714E-02 -2.636590E-02  9.509307E-03  8.776848E-02  1.529561E-02
        18  26  1.730282E+00  2.183251E-04 -8.346761E-03  2.075720E-03  8.445351E-02  5.864947E-03
