
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set ALLN and time  0.1000000E+01

         1  0.000000E+00 -4.235165E-22  5.293956E-23
         2  7.269738E-04  1.459430E-04 -7.228014E-20
         3  8.231871E-02  6.348946E-03  0.000000E+00
         4  3.987921E-01  2.341371E-02 -8.673617E-19
         5 -1.656987E-01  4.403141E-04  1.734723E-18
         6 -1.320848E-01  7.464472E-04  0.000000E+00
         7  4.354076E-01  6.663532E-03  0.000000E+00
         8  1.306991E+00  2.189382E-02  0.000000E+00
         9 -1.068096E-02  6.350249E-05  0.000000E+00
        10 -8.373766E-02  2.201111E-04 -1.734723E-18
        11 -1.556413E-01  3.766550E-04 -3.469447E-18
        12 -9.772387E-03  2.322458E-04  2.752857E-21
        13 -6.602369E-02  2.743749E-04  1.694066E-21
        14 -1.219830E-01  6.463232E-04  7.905641E-21
        15  1.273152E-01  6.392077E-03  0.000000E+00
        16  2.590530E-01  6.506165E-03  0.000000E+00
        17  3.904031E-01  6.620147E-03  0.000000E+00
        18  5.095547E-01  2.320579E-02  0.000000E+00
        19  8.528136E-01  2.265381E-02  0.000000E+00
        20  1.196070E+00  2.210188E-02  0.000000E+00
        21 -5.744435E-02  9.867673E-02 -2.059707E+00
        22  1.572422E-02  1.044732E-01 -2.059717E+00
        23  1.371709E+00  2.178162E-01 -2.060881E+00
        24  3.849599E+00  4.325141E-01 -2.062015E+00
        25 -2.205489E-01  9.736542E-02 -2.400541E+00
        26 -1.470425E-01  1.039968E-01 -2.400552E+00
        27  1.210821E+00  2.215074E-01 -2.401697E+00
        28  3.684856E+00  4.305277E-01 -2.402824E+00
        29 -8.259729E-02  9.849110E-02 -2.106719E+00
        30 -1.402173E-01  9.802124E-02 -2.224060E+00
        31 -1.966241E-01  9.755161E-02 -2.347430E+00
        32 -9.899807E-03  1.043501E-01 -2.100555E+00
        33 -6.586362E-02  1.043961E-01 -2.214261E+00
        34 -1.219720E-01  1.041270E-01 -2.343102E+00
        35  1.344616E+00  2.182909E-01 -2.118871E+00
        36  1.282083E+00  2.196617E-01 -2.253674E+00
        37  1.231999E+00  2.210323E-01 -2.359107E+00
        38  3.822330E+00  4.322236E-01 -2.119951E+00
        39  3.758160E+00  4.315209E-01 -2.254512E+00
        40  3.706325E+00  4.308181E-01 -2.359993E+00
        41  0.000000E+00  0.000000E+00  0.000000E+00
        42  0.000000E+00  0.000000E+00  0.000000E+00
        43  0.000000E+00  0.000000E+00  0.000000E+00
        44  0.000000E+00  0.000000E+00  0.000000E+00
        45  0.000000E+00  0.000000E+00  0.000000E+00
        46  0.000000E+00  0.000000E+00  0.000000E+00
        47  0.000000E+00  0.000000E+00  0.000000E+00
        48  0.000000E+00  0.000000E+00  0.000000E+00

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALLE and time  0.1000000E+01

         1   1  3.441102E+00  3.441102E+00  2.302958E+01 -1.036564E-01  2.366142E-01  7.215274E-01
         1   2  3.444926E+00  3.444926E+00  2.302958E+01 -1.036564E-01  2.366142E-01  7.215274E-01
         1   3  8.919169E-02  8.919169E-02  6.835113E-01 -3.455567E+00 -6.541280E-01 -1.692149E-01
         1   4  9.301627E-02  9.301627E-02  6.835113E-01 -3.455567E+00 -6.541280E-01 -1.692149E-01
         1   5 -1.181211E-01 -1.181211E-01 -6.985742E-01  3.455567E+00  8.304424E-01  1.276992E-01
         1   6 -1.142966E-01 -1.142966E-01 -6.985742E-01  3.455567E+00  8.304424E-01  1.276992E-01
         1   7 -3.470031E+00 -3.470031E+00 -2.304464E+01  1.036564E-01 -6.029984E-02 -7.630431E-01
         1   8 -3.466207E+00 -3.466207E+00 -2.304464E+01  1.036564E-01 -6.029984E-02 -7.630431E-01
         2   1  8.361217E-01  8.361217E-01  5.613748E+00  1.543699E-01  5.017869E-01  1.520193E+00
         2   2  8.386621E-01  8.386621E-01  5.613748E+00  1.543699E-01  5.017869E-01  1.520193E+00
         2   3 -1.607722E-01 -1.607722E-01 -1.032212E+00 -8.425240E-01 -1.391623E+00 -3.732163E-01
         2   4 -1.582318E-01 -1.582318E-01 -1.032212E+00 -8.425240E-01 -1.391623E+00 -3.732163E-01
         2   5  1.479676E-01  1.479676E-01  1.026053E+00  8.425240E-01  1.764060E+00  2.579203E-01
         2   6  1.505080E-01  1.505080E-01  1.026053E+00  8.425240E-01  1.764060E+00  2.579203E-01
