
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01

        17  1.359437E-16 -4.296761E-14 -6.173757E-02

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set MEMBER and time  0.1000000E+01

         9  25  2.245615E+00 -4.843177E-02  1.788972E-01  2.502013E-02  1.361955E-01 -1.123241E-01
         9  26  2.132943E+00 -4.012817E-02  7.528125E-02  2.325344E-02  1.276011E-01 -4.901523E-02
         9  27  2.029100E+00 -1.122635E-02 -1.950688E-02  2.148675E-02  1.385823E-01  1.042178E-02
        10   1 -1.966950E+00 -3.542765E-03  3.887702E-02 -4.994245E-03  1.012442E-01 -2.263936E-02
        10   2 -1.862018E+00 -1.053625E-02  1.367204E-02 -3.842797E-03  8.721345E-02 -9.082953E-03
        10   3 -1.752156E+00 -6.026446E-03 -6.602958E-03 -2.691349E-03  9.986305E-02  2.311179E-03
        10   4  9.018294E-13  2.944837E-14  1.285437E-13  1.823747E-14  1.185851E-01 -2.263936E-02
        10   5  8.754753E-13  1.356484E-14  7.318194E-14  1.234517E-14  1.045544E-01 -9.082953E-03
        10   6  8.566381E-13 -4.208630E-15  5.366067E-14  1.791678E-14  1.172040E-01  2.311179E-03
        10   7  1.966950E+00  3.542765E-03 -3.887702E-02  4.994245E-03  1.012442E-01 -2.263936E-02
        10   8  1.862018E+00  1.053625E-02 -1.367204E-02  3.842797E-03  8.721345E-02 -9.082953E-03
        10   9  1.752156E+00  6.026446E-03  6.602958E-03  2.691349E-03  9.986305E-02  2.311179E-03
        10  10 -1.957967E+00  3.072188E-04  4.272701E-02  1.626413E-14  9.787966E-02  1.716533E-14
        10  11 -1.853035E+00 -6.686268E-03  1.752203E-02  2.675952E-14  8.540269E-02  1.113563E-14
        10  12 -1.743172E+00 -2.176463E-03 -2.752975E-03  4.655599E-14  9.960603E-02 -2.985131E-15
        10  13 -6.472755E-15  7.519200E-15  5.154249E-14  2.690655E-14  1.152206E-01  2.768414E-14
        10  14  5.310082E-15 -1.475086E-15  9.688591E-15  1.295940E-14  1.027437E-01  2.156228E-14
        10  15  2.488786E-14 -1.380884E-14 -1.656847E-15  1.056366E-14  1.169470E-01  1.180478E-14
        10  16  1.957967E+00 -3.072188E-04 -4.272701E-02  4.540544E-14  9.787966E-02  2.688940E-14
        10  17  1.853035E+00  6.686268E-03 -1.752203E-02  2.205659E-14  8.540269E-02  1.273060E-16
        10  18  1.743172E+00  2.176463E-03  2.752975E-03  1.254861E-14  9.960603E-02 -6.879975E-15
        10  19 -1.966950E+00 -3.542765E-03  3.887702E-02  4.994245E-03  1.012442E-01  2.263936E-02
        10  20 -1.862018E+00 -1.053625E-02  1.367204E-02  3.842797E-03  8.721345E-02  9.082953E-03
        10  21 -1.752156E+00 -6.026446E-03 -6.602958E-03  2.691349E-03  9.986305E-02 -2.311179E-03
        10  22 -8.980947E-13  7.726303E-15  3.172271E-14  3.212784E-14  1.185851E-01  2.263936E-02
        10  23 -8.550419E-13 -1.964166E-15 -1.518922E-14  9.865459E-15  1.045544E-01  9.082953E-03
        10  24 -8.136076E-13 -2.468968E-14 -5.475732E-14 -6.083567E-16  1.172040E-01 -2.311179E-03
        10  25  1.966950E+00  3.542765E-03 -3.887702E-02 -4.994245E-03  1.012442E-01  2.263936E-02
        10  26  1.862018E+00  1.053625E-02 -1.367204E-02 -3.842797E-03  8.721345E-02  9.082953E-03
        10  27  1.752156E+00  6.026446E-03  6.602958E-03 -2.691349E-03  9.986305E-02 -2.311179E-03
        11   1 -1.677738E+00  2.225058E-03 -6.114201E-03  4.231232E-03  1.070107E-01  4.352375E-03
        11   2 -1.569546E+00  2.427956E-03 -2.556351E-03  3.719158E-03  9.474523E-02  1.698702E-03
        11   3 -1.462519E+00 -9.029714E-05 -1.647090E-04  3.207083E-03  1.074075E-01 -4.434755E-04
        11   4  7.802685E-13 -3.120901E-14  2.264967E-14  1.759964E-14  1.162109E-01  4.352375E-03
        11   5  7.297271E-13 -3.903779E-14 -2.474471E-14  1.793814E-14  1.039454E-01  1.698702E-03
        11   6  6.984635E-13 -4.357200E-14 -1.591760E-14  2.769929E-14  1.166077E-01 -4.434755E-04
        11   7  1.677738E+00 -2.225058E-03  6.114201E-03 -4.231232E-03  1.070107E-01  4.352375E-03
        11   8  1.569546E+00 -2.427956E-03  2.556351E-03 -3.719158E-03  9.474523E-02  1.698702E-03
        11   9  1.462519E+00  9.029714E-05  1.647090E-04 -3.207083E-03  1.074075E-01 -4.434755E-04
        11  10 -1.680319E+00  1.118955E-03 -7.220304E-03  7.624837E-14  9.793595E-02 -7.592203E-15
        11  11 -1.572126E+00  1.321853E-03 -3.662454E-03  6.245245E-14  8.522411E-02  1.078463E-14
        11  12 -1.465100E+00 -1.196400E-03 -1.270812E-03  6.449073E-14  9.743996E-02  8.021187E-15
        11  13 -7.376088E-15 -2.432595E-14 -3.818550E-15  2.905514E-14  1.071362E-01  7.336436E-15
        11  14 -1.977455E-15 -5.891128E-15  1.471561E-14  2.606844E-14  9.442433E-02 -1.992985E-15
        11  15 -1.252788E-14 -1.719083E-14  1.456414E-14  3.228446E-14  1.066402E-01  1.389813E-14
        11  16  1.680319E+00 -1.118955E-03  7.220304E-03 -7.307014E-15  9.793595E-02 -9.195669E-15
        11  17  1.572126E+00 -1.321853E-03  3.662454E-03 -1.449184E-14  8.522411E-02 -1.131186E-14
        11  18  1.465100E+00  1.196400E-03  1.270812E-03 -1.615497E-14  9.743996E-02  1.717122E-14
        11  19 -1.677738E+00  2.225058E-03 -6.114201E-03 -4.231232E-03  1.070107E-01 -4.352375E-03
        11  20 -1.569546E+00  2.427956E-03 -2.556351E-03 -3.719158E-03  9.474523E-02 -1.698702E-03
        11  21 -1.462519E+00 -9.029714E-05 -1.647090E-04 -3.207083E-03  1.074075E-01  4.434755E-04
        11  22 -7.859622E-13 -1.920242E-14 -4.517328E-14  3.673901E-14  1.162109E-01 -4.352375E-03
        11  23 -7.525729E-13 -4.949781E-16 -1.958313E-14  2.911767E-14  1.039454E-01 -1.698702E-03
        11  24 -7.299587E-13 -8.298037E-15 -6.957465E-15  3.167636E-14  1.166077E-01  4.434755E-04
        11  25  1.677738E+00 -2.225058E-03  6.114201E-03  4.231232E-03  1.070107E-01 -4.352375E-03
        11  26  1.569546E+00 -2.427956E-03  2.556351E-03  3.719158E-03  9.474523E-02 -1.698702E-03
        11  27  1.462519E+00  9.029714E-05  1.647090E-04  3.207083E-03  1.074075E-01  4.434755E-04
        12   1 -1.393210E+00  1.103546E-03  2.708752E-03  1.770358E-03  1.060867E-01 -8.148352E-04
        12   2 -1.285802E+00 -6.270012E-04  5.625577E-04  1.937472E-03  9.338930E-02 -3.691430E-04
        12   3 -1.178076E+00 -1.614615E-03 -1.265237E-03  2.104587E-03  1.059704E-01 -6.309996E-05
        12   4  7.042684E-13 -4.188560E-14 -2.612158E-14  8.074263E-15  1.168399E-01 -8.148352E-04
        12   5  6.361886E-13 -5.624763E-14 -6.793031E-14  4.053274E-15  1.041425E-01 -3.691430E-04
        12   6  6.216825E-13 -1.830594E-14  2.127950E-14  1.796012E-14  1.167236E-01 -6.309996E-05
        12   7  1.393210E+00 -1.103546E-03 -2.708752E-03 -1.770358E-03  1.060867E-01 -8.148352E-04
        12   8  1.285802E+00  6.270012E-04 -5.625577E-04 -1.937472E-03  9.338930E-02 -3.691430E-04
        12   9  1.178076E+00  1.614615E-03  1.265237E-03 -2.104587E-03  1.059704E-01 -6.309996E-05
        12  10 -1.392453E+00  1.427794E-03  3.033000E-03  8.391367E-14  9.771334E-02  1.521054E-14
        12  11 -1.285045E+00 -3.027534E-04  8.868056E-04  6.567210E-14  8.514682E-02 -3.282273E-15
        12  12 -1.177319E+00 -1.290367E-03 -9.409888E-04  6.232451E-14  9.785874E-02 -3.637369E-14
        12  13  1.367789E-14 -9.315879E-15  2.407685E-14  2.334805E-14  1.084665E-01  6.706911E-15
        12  14 -1.019087E-15 -1.077001E-14  5.001363E-15  1.436941E-14  9.590003E-02 -6.478771E-15
        12  15 -9.559855E-15 -8.988364E-15  8.391035E-16  2.094082E-14  1.086119E-01 -2.559722E-14
        12  16  1.392453E+00 -1.427794E-03 -3.033000E-03 -2.644893E-14  9.771334E-02  9.371562E-15
        12  17  1.285045E+00  3.027534E-04 -8.868056E-04 -2.439986E-14  8.514682E-02 -1.430999E-14
        12  18  1.177319E+00  1.290367E-03  9.409888E-04 -1.039067E-14  9.785874E-02 -1.729489E-14
        12  19 -1.393210E+00  1.103546E-03  2.708752E-03 -1.770358E-03  1.060867E-01  8.148352E-04
        12  20 -1.285802E+00 -6.270012E-04  5.625577E-04 -1.937472E-03  9.338930E-02  3.691430E-04
        12  21 -1.178076E+00 -1.614615E-03 -1.265237E-03 -2.104587E-03  1.059704E-01  6.309996E-05
        12  22 -7.274964E-13 -1.723881E-14 -9.968254E-15  3.472735E-14  1.168399E-01  8.148352E-04
        12  23 -6.866299E-13 -4.801587E-15 -5.361252E-15  1.905710E-14  1.041425E-01  3.691430E-04
        12  24 -6.617113E-13 -1.397791E-14 -4.653083E-14  1.988147E-14  1.167236E-01  6.309996E-05
        12  25  1.393210E+00 -1.103546E-03 -2.708752E-03  1.770358E-03  1.060867E-01  8.148352E-04
        12  26  1.285802E+00  6.270012E-04 -5.625577E-04  1.937472E-03  9.338930E-02  3.691430E-04
        12  27  1.178076E+00  1.614615E-03  1.265237E-03  2.104587E-03  1.059704E-01  6.309996E-05
        13   1 -1.107055E+00  1.601241E-03  1.287793E-03  2.108598E-03  1.059599E-01  6.429429E-05
        13   2 -9.993351E-01  6.081503E-04 -6.046787E-04  1.955415E-03  9.337387E-02  3.730922E-04
        13   3 -8.919218E-01 -1.101215E-03 -2.804125E-03  1.802231E-03  1.060697E-01  8.165282E-04
        13   4  6.194453E-13 -6.302375E-16  4.476599E-14  2.751958E-14  1.167326E-01  6.429429E-05
        13   5  5.485510E-13 -7.876663E-15 -9.982570E-15  1.328262E-14  1.041465E-01  3.730922E-04
        13   6  4.927174E-13  1.318768E-15 -4.994404E-14  1.746697E-14  1.168424E-01  8.165282E-04
        13   7  1.107055E+00 -1.601241E-03 -1.287793E-03 -2.108598E-03  1.059599E-01  6.429429E-05
        13   8  9.993351E-01 -6.081503E-04  6.046787E-04 -1.955415E-03  9.337387E-02  3.730922E-04
        13   9  8.919218E-01  1.101215E-03  2.804125E-03 -1.802231E-03  1.060697E-01  8.165282E-04
        13  10 -1.107770E+00  1.295095E-03  9.816469E-04  5.027656E-14  9.785409E-02 -4.108900E-14
        13  11 -1.000049E+00  3.020046E-04 -9.108244E-04  3.565856E-14  8.514449E-02 -3.163248E-15
        13  12 -8.926361E-01 -1.407361E-03 -3.110271E-03  4.011972E-14  9.771681E-02  6.046509E-15
        13  13 -1.009630E-17 -3.307440E-15  1.038886E-14  3.322289E-14  1.086267E-01 -2.679300E-14
        13  14 -6.461216E-15 -6.684028E-15  1.748488E-15  2.679185E-14  9.591714E-02 -1.306653E-15
        13  15 -2.456306E-14 -1.590041E-14 -3.988784E-14  3.800763E-14  1.084895E-01 -1.114274E-14
        13  16  1.107770E+00 -1.295095E-03 -9.816469E-04  9.170692E-15  9.785409E-02  2.349819E-16
        13  17  1.000049E+00 -3.020046E-04  9.108244E-04  7.395631E-15  8.514449E-02 -1.301531E-14
        13  18  8.926361E-01  1.407361E-03  3.110271E-03  2.448050E-14  9.771681E-02 -2.307813E-14
        13  19 -1.107055E+00  1.601241E-03  1.287793E-03 -2.108598E-03  1.059599E-01 -6.429429E-05
        13  20 -9.993351E-01  6.081503E-04 -6.046787E-04 -1.955415E-03  9.337387E-02 -3.730922E-04
        13  21 -8.919218E-01 -1.101215E-03 -2.804125E-03 -1.802231E-03  1.060697E-01 -8.165282E-04
        13  22 -6.181977E-13 -1.816878E-14 -6.568458E-14  2.584395E-14  1.167326E-01 -6.429429E-05
        13  23 -5.697451E-13 -2.497447E-14 -4.322941E-14  2.807613E-14  1.041465E-01 -3.730922E-04
        13  24 -4.989842E-13 -8.826131E-15  8.101896E-15  4.734311E-14  1.168424E-01 -8.165282E-04
        13  25  1.107055E+00 -1.601241E-03 -1.287793E-03  2.108598E-03  1.059599E-01 -6.429429E-05
        13  26  9.993351E-01 -6.081503E-04  6.046787E-04  1.955415E-03  9.337387E-02 -3.730922E-04
        13  27  8.919218E-01  1.101215E-03  2.804125E-03  1.802231E-03  1.060697E-01 -8.165282E-04
        14   1 -8.224517E-01  2.177876E-04  1.945210E-04  3.181475E-03  1.074404E-01  4.295511E-04
        14   2 -7.153684E-01 -2.253809E-03  2.813613E-03  3.573724E-03  9.481050E-02 -1.729081E-03
        14   3 -6.072310E-01 -2.265718E-03  6.486857E-03  3.965974E-03  1.071024E-01 -4.350060E-03
        14   4  4.667217E-13  6.613553E-15 -5.295251E-14  3.075016E-14  1.165782E-01  4.295511E-04
        14   5  4.031594E-13 -1.586339E-15 -3.605977E-14  2.279756E-14  1.039483E-01 -1.729081E-03
        14   6  3.279880E-13 -1.758117E-14 -3.583872E-14  3.754455E-14  1.162402E-01 -4.350060E-03
        14   7  8.224517E-01 -2.177876E-04 -1.945210E-04 -3.181475E-03  1.074404E-01  4.295511E-04
        14   8  7.153684E-01  2.253809E-03 -2.813613E-03 -3.573724E-03  9.481050E-02 -1.729081E-03
        14   9  6.072310E-01  2.265718E-03 -6.486857E-03 -3.965974E-03  1.071024E-01 -4.350060E-03
        14  10 -8.202531E-01  1.160047E-03  1.136780E-03  3.795663E-14  9.745825E-02  1.045071E-14
        14  11 -7.131698E-01 -1.311550E-03  3.755873E-03  2.802738E-14  8.520863E-02 -1.182686E-15
        14  12 -6.050324E-01 -1.323459E-03  7.429117E-03  4.445748E-14  9.788077E-02 -8.593820E-15
        14  13  6.643253E-15  5.410180E-16 -2.345900E-14  4.104200E-14  1.065961E-01 -3.044066E-14
        14  14  7.128760E-15  4.227998E-15  7.676073E-15  2.810719E-14  9.434645E-02  4.118362E-16
        14  15 -2.433000E-15 -4.856030E-15  3.861106E-15  3.693837E-14  1.070186E-01  2.040494E-14
        14  16  8.202531E-01 -1.160047E-03 -1.136780E-03  4.414338E-14  9.745825E-02 -1.013661E-14
        14  17  7.131698E-01  1.311550E-03 -3.755873E-03  3.771541E-14  8.520863E-02  1.624934E-14
        14  18  6.050324E-01  1.323459E-03 -7.429117E-03  4.468196E-14  9.788077E-02 -4.106921E-17
        14  19 -8.224517E-01  2.177876E-04  1.945210E-04 -3.181475E-03  1.074404E-01 -4.295511E-04
        14  20 -7.153684E-01 -2.253809E-03  2.813613E-03 -3.573724E-03  9.481050E-02  1.729081E-03
        14  21 -6.072310E-01 -2.265718E-03  6.486857E-03 -3.965974E-03  1.071024E-01  4.350060E-03
        14  22 -4.750605E-13 -9.651334E-15  1.396416E-14  4.588515E-14  1.165782E-01 -4.295511E-04
        14  23 -4.263864E-13 -1.539278E-14  4.075708E-15  2.701445E-14  1.039483E-01  1.729081E-03
        14  24 -3.700499E-13 -1.401915E-14  7.870100E-15  3.071430E-14  1.162402E-01  4.350060E-03
        14  25  8.224517E-01 -2.177876E-04 -1.945210E-04  3.181475E-03  1.074404E-01 -4.295511E-04
        14  26  7.153684E-01  2.253809E-03 -2.813613E-03  3.573724E-03  9.481050E-02  1.729081E-03
        14  27  6.072310E-01  2.265718E-03 -6.486857E-03  3.965974E-03  1.071024E-01  4.350060E-03
        15   1 -5.340241E-01  5.058702E-03  6.207078E-03 -2.478966E-03  9.975807E-02 -2.208020E-03
        15   2 -4.245320E-01  9.247502E-03 -1.490932E-02 -2.714245E-03  8.689845E-02  9.258184E-03
        15   3 -3.192279E-01  3.664297E-03 -4.021371E-02 -2.949524E-03  1.007141E-01  2.256123E-02
        15   4  3.051549E-13 -1.608152E-14 -3.992636E-14  3.352937E-14  1.173004E-01 -2.208020E-03
        15   5  2.482268E-13 -1.117314E-14 -4.841720E-14  1.942904E-14  1.044408E-01  9.258184E-03
        15   6  2.121468E-13  1.788866E-14  9.777634E-15  3.117656E-14  1.182565E-01  2.256123E-02
        15   7  5.340241E-01 -5.058702E-03 -6.207078E-03  2.478966E-03  9.975807E-02 -2.208020E-03
        15   8  4.245320E-01 -9.247502E-03  1.490932E-02  2.714245E-03  8.689845E-02  9.258184E-03
        15   9  3.192279E-01 -3.664297E-03  4.021371E-02  2.949524E-03  1.007141E-01  2.256123E-02
        15  10 -5.402425E-01  2.393665E-03  3.542041E-03  4.195686E-14  9.953335E-02 -1.761474E-15
        15  11 -4.307504E-01  6.582466E-03 -1.757435E-02  2.484079E-14  8.559820E-02  1.381490E-14
        15  12 -3.254464E-01  9.992598E-04 -4.287875E-02  3.481870E-14  9.833831E-02 -1.010938E-14
        15  13 -8.113937E-16 -4.337490E-16  1.670264E-14  3.584299E-14  1.170757E-01 -2.187805E-14
        15  14  1.205291E-14  8.055298E-15  2.026262E-14  2.682216E-14  1.031406E-01 -5.883952E-15
        15  15  2.545812E-14  1.652938E-14  3.038394E-14  4.078575E-14  1.158807E-01 -5.502140E-15
        15  16  5.402425E-01 -2.393665E-03 -3.542041E-03  5.237356E-14  9.953335E-02 -9.404073E-15
        15  17  4.307504E-01 -6.582466E-03  1.757435E-02  4.614390E-14  8.559820E-02 -6.560043E-15
        15  18  3.254464E-01 -9.992598E-04  4.287875E-02  5.833288E-14  9.833831E-02  7.336263E-15
        15  19 -5.340241E-01  5.058702E-03  6.207078E-03  2.478966E-03  9.975807E-02  2.208020E-03
        15  20 -4.245320E-01  9.247502E-03 -1.490932E-02  2.714245E-03  8.689845E-02 -9.258184E-03
        15  21 -3.192279E-01  3.664297E-03 -4.021371E-02  2.949524E-03  1.007141E-01 -2.256123E-02
        15  22 -3.170414E-13 -4.903495E-15  1.654626E-14  3.191961E-14  1.173004E-01  2.208020E-03
        15  23 -2.467628E-13 -1.647986E-15  1.512672E-14  2.589127E-14  1.044408E-01 -9.258184E-03
        15  24 -1.708252E-13  3.409809E-15  2.128192E-14  4.217318E-14  1.182565E-01 -2.256123E-02
        15  25  5.340241E-01 -5.058702E-03 -6.207078E-03 -2.478966E-03  9.975807E-02  2.208020E-03
        15  26  4.245320E-01 -9.247502E-03  1.490932E-02 -2.714245E-03  8.689845E-02 -9.258184E-03
        15  27  3.192279E-01 -3.664297E-03  4.021371E-02 -2.949524E-03  1.007141E-01 -2.256123E-02
        16   1 -2.487589E-01 -3.766183E-03 -1.598257E-02  1.859144E-02  1.388960E-01  9.467706E-03
        16   2 -1.407526E-01 -3.049641E-02  8.190166E-02  1.577009E-02  1.291822E-01 -5.011786E-02
        16   3 -3.238932E-02 -5.639379E-02  1.801428E-01  1.294875E-02  1.396454E-01 -1.098600E-01
        16   4  1.602626E-13  9.800168E-15  2.398155E-14  1.780210E-14  1.155463E-01  9.467706E-03
        16   5  9.222466E-14 -2.425884E-14  2.216852E-14  8.463699E-15  1.058324E-01 -5.011786E-02
        16   6  3.716673E-14 -4.772292E-14  5.895666E-14  2.143059E-14  1.162956E-01 -1.098600E-01
        16   7  2.487589E-01  3.766183E-03  1.598257E-02 -1.859144E-02  1.388960E-01  9.467706E-03
        16   8  1.407526E-01  3.049641E-02 -8.190166E-02 -1.577009E-02  1.291822E-01 -5.011786E-02
        16   9  3.238932E-02  5.639379E-02 -1.801428E-01 -1.294875E-02  1.396454E-01 -1.098600E-01
        16  10 -2.536330E-01 -5.855057E-03 -1.807144E-02  5.377741E-14  8.825390E-02 -1.259815E-14
        16  11 -1.456266E-01 -3.258528E-02  7.981279E-02  4.015593E-14  7.769708E-02  4.373167E-14
        16  12 -3.726336E-02 -5.848267E-02  1.780539E-01  5.230853E-14  8.731722E-02  4.193495E-14
        16  13  5.862577E-15  6.016955E-15  1.352497E-14  2.203404E-14  6.490414E-02 -6.546565E-15
        16  14  3.053693E-15  7.399591E-16  4.695634E-15  1.140243E-14  5.434732E-02  2.720148E-15
        16  15 -7.042572E-15 -1.611340E-14 -1.922030E-14  2.116211E-14  6.396746E-02  1.249048E-14
        16  16  2.536330E-01  5.855057E-03  1.807144E-02  6.443905E-14  8.825390E-02  1.022868E-14
        16  17  1.456266E-01  3.258528E-02 -7.981279E-02  5.624349E-14  7.769708E-02 -1.647398E-14
        16  18  3.726336E-02  5.848267E-02 -1.780539E-01  6.534867E-14  8.731722E-02 -4.274489E-14
        16  19 -2.487589E-01 -3.766183E-03 -1.598257E-02 -1.859144E-02  1.388960E-01 -9.467706E-03
        16  20 -1.407526E-01 -3.049641E-02  8.190166E-02 -1.577009E-02  1.291822E-01  5.011786E-02
        16  21 -3.238932E-02 -5.639379E-02  1.801428E-01 -1.294875E-02  1.396454E-01  1.098600E-01
        16  22 -1.494923E-13  1.009303E-15 -7.566150E-17  3.147904E-14  1.155463E-01 -9.467706E-03
        16  23 -9.055577E-14  2.103782E-14 -2.405717E-14  1.916876E-14  1.058324E-01  5.011786E-02
        16  24 -2.802292E-14  4.336896E-14 -2.768085E-14  2.464350E-14  1.162956E-01  1.098600E-01
        16  25  2.487589E-01  3.766183E-03  1.598257E-02  1.859144E-02  1.388960E-01 -9.467706E-03
        16  26  1.407526E-01  3.049641E-02 -8.190166E-02  1.577009E-02  1.291822E-01  5.011786E-02
        16  27  3.238932E-02  5.639379E-02 -1.801428E-01  1.294875E-02  1.396454E-01  1.098600E-01
