
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01
         2   7  1.920324E-01  1.857628E-03  8.670858E-04  4.996310E-03 -1.123529E-01  6.176871E-04
         2   8  2.576806E-01  1.165597E-03  5.123308E-04  4.202991E-03 -1.082570E-01  3.227438E-04
         2   9  3.234189E-01  6.837323E-04  2.476475E-04  3.409671E-03 -1.125650E-01  7.103495E-05
         2  10 -1.895113E-01 -7.771385E-04  2.134041E-04 -8.063774E-14 -1.022417E-01  3.416936E-15
         2  11 -2.551595E-01 -8.510690E-05  5.681590E-04 -8.309390E-14 -9.790724E-02 -2.737226E-15
         2  12 -3.208978E-01  3.967575E-04  8.328424E-04 -7.626509E-14 -1.019766E-01  5.277238E-15
         2  13  2.097100E-14 -1.785400E-15 -4.205428E-15 -2.114415E-14 -1.137608E-01 -1.364196E-15
         2  14  8.234803E-15 -3.407754E-15 -7.089977E-15 -2.176564E-14 -1.094263E-01 -2.812006E-15
         2  15 -4.045207E-15 -6.565419E-15 -6.918603E-15 -2.415329E-14 -1.134957E-01  6.310127E-16
         2  16  1.895113E-01  7.771385E-04 -2.134041E-04  3.770793E-14 -1.022417E-01  1.403343E-15
         2  17  2.551595E-01  8.510690E-05 -5.681590E-04  4.607092E-14 -9.790724E-02  2.023944E-15
         2  18  3.208978E-01 -3.967575E-04 -8.328424E-04  3.883483E-14 -1.019766E-01  4.551528E-15
         2  19 -1.920324E-01 -1.857628E-03 -8.670858E-04  4.996310E-03 -1.123529E-01 -6.176871E-04
         2  20 -2.576806E-01 -1.165597E-03 -5.123308E-04  4.202991E-03 -1.082570E-01 -3.227438E-04
         2  21 -3.234189E-01 -6.837323E-04 -2.476475E-04  3.409671E-03 -1.125650E-01 -7.103495E-05
         2  22  1.687611E-14  2.195477E-14  1.058200E-14 -6.642433E-15 -1.238720E-01 -6.176871E-04
         2  23 -2.851223E-14  1.734727E-14 -5.661888E-15 -1.421548E-15 -1.197761E-01 -3.227438E-04
         2  24 -6.436400E-14  1.699882E-14 -8.606431E-15 -1.601881E-16 -1.240841E-01 -7.103495E-05
         2  25  1.920324E-01  1.857628E-03  8.670858E-04 -4.996310E-03 -1.123529E-01 -6.176871E-04
         2  26  2.576806E-01  1.165597E-03  5.123308E-04 -4.202991E-03 -1.082570E-01 -3.227438E-04
         2  27  3.234189E-01  6.837323E-04  2.476475E-04 -3.409671E-03 -1.125650E-01 -7.103495E-05
         3   1 -3.619540E-01 -5.477423E-04 -2.238506E-04 -3.289057E-03 -1.127029E-01 -5.271004E-06
         3   2 -4.276147E-01 -9.335666E-05  4.188846E-05 -3.197828E-03 -1.085056E-01 -2.308651E-05
         3   3 -4.933420E-01  2.058338E-04  2.411153E-04 -3.106599E-03 -1.127013E-01 -8.976157E-06
         3   4  1.467499E-13  1.494040E-14  7.340985E-14 -3.841803E-14 -1.242139E-01 -5.271004E-06
         3   5  1.646297E-13  1.323979E-14  7.541759E-14 -3.371727E-14 -1.200166E-01 -2.308651E-05
         3   6  1.930988E-13  2.017007E-14  9.697682E-14 -3.422338E-14 -1.242123E-01 -8.976157E-06
         3   7  3.619540E-01  5.477423E-04  2.238506E-04  3.289057E-03 -1.127029E-01 -5.271004E-06
         3   8  4.276147E-01  9.335666E-05 -4.188846E-05  3.197828E-03 -1.085056E-01 -2.308651E-05
         3   9  4.933420E-01 -2.058338E-04 -2.411153E-04  3.106599E-03 -1.127013E-01 -8.976157E-06
         3  10 -3.619736E-01 -5.561392E-04 -2.322476E-04 -8.426975E-14 -1.018068E-01  9.534641E-15
         3  11 -4.276343E-01 -1.017536E-04  3.349148E-05 -9.056383E-14 -9.761139E-02  6.750911E-15
         3  12 -4.933615E-01  1.974368E-04  2.327184E-04 -9.235196E-14 -1.018089E-01 -3.357895E-15
         3  13  2.924337E-14  8.759786E-15  1.282396E-14 -1.997187E-14 -1.133178E-01 -1.638939E-15
         3  14  1.618130E-14  3.640491E-15  1.235011E-14 -1.731716E-14 -1.091224E-01 -4.042872E-15
         3  15  3.928980E-15 -9.576806E-16  1.405428E-14 -1.932119E-14 -1.133199E-01 -9.752012E-15
         3  16  3.619736E-01  5.561392E-04  2.322476E-04  3.889432E-14 -1.018068E-01  2.049824E-15
         3  17  4.276343E-01  1.017536E-04 -3.349148E-05  4.517011E-14 -9.761139E-02 -6.317291E-16
         3  18  4.933615E-01 -1.974368E-04 -2.327184E-04  3.934842E-14 -1.018089E-01  6.351773E-15
         3  19 -3.619540E-01 -5.477423E-04 -2.238506E-04  3.289057E-03 -1.127029E-01  5.271004E-06
         3  20 -4.276147E-01 -9.335666E-05  4.188846E-05  3.197828E-03 -1.085056E-01  2.308651E-05
         3  21 -4.933420E-01  2.058338E-04  2.411153E-04  3.106599E-03 -1.127013E-01  8.976157E-06
         3  22 -8.114805E-14  1.899858E-14 -1.456424E-16  4.968800E-15 -1.242139E-01  5.271004E-06
         3  23 -1.199558E-13  1.291602E-14 -9.407271E-17  5.795851E-15 -1.200166E-01  2.308651E-05
         3  24 -1.835059E-13 -8.869732E-15 -2.649528E-14  2.215129E-15 -1.242123E-01  8.976157E-06
         3  25  3.619540E-01  5.477423E-04  2.238506E-04 -3.289057E-03 -1.127029E-01  5.271004E-06
         3  26  4.276147E-01  9.335666E-05 -4.188846E-05 -3.197828E-03 -1.085056E-01  2.308651E-05
         3  27  4.933420E-01 -2.058338E-04 -2.411153E-04 -3.106599E-03 -1.127013E-01  8.976157E-06
         4   1 -5.329862E-01 -2.527003E-04 -2.366211E-04 -3.113763E-03 -1.126708E-01 -5.084916E-07
         4   2 -5.986761E-01  9.228234E-06  9.491893E-06 -3.113115E-03 -1.084746E-01 -3.444347E-06
         4   3 -6.643747E-01  2.509480E-04  2.469440E-04 -3.112467E-03 -1.126670E-01 -2.222973E-06
         4   4  1.550835E-13 -1.554738E-15  7.736496E-14 -3.506290E-14 -1.242090E-01 -5.084916E-07
         4   5  1.701866E-13 -8.274859E-15  6.564971E-14 -2.869160E-14 -1.200128E-01 -3.444347E-06
         4   6  2.115255E-13  1.228839E-14  1.212187E-13 -2.409311E-14 -1.242052E-01 -2.222973E-06
         4   7  5.329862E-01  2.527003E-04  2.366211E-04  3.113763E-03 -1.126708E-01 -5.084916E-07
         4   8  5.986761E-01 -9.228234E-06 -9.491893E-06  3.113115E-03 -1.084746E-01 -3.444347E-06
         4   9  6.643747E-01 -2.509480E-04 -2.469440E-04  3.112467E-03 -1.126670E-01 -2.222973E-06
         4  10 -5.330315E-01 -2.721032E-04 -2.560240E-04 -8.137047E-14 -1.018176E-01 -7.548752E-15
         4  11 -5.987214E-01 -1.017468E-05 -9.911019E-06 -8.632704E-14 -9.762566E-02  3.558951E-16
         4  12 -6.644200E-01  2.315451E-04  2.275410E-04 -8.987458E-14 -1.018223E-01  6.238118E-16
         4  13  8.597258E-16 -4.561736E-15  7.427489E-15 -1.950691E-14 -1.133557E-01 -1.412207E-14
         4  14 -2.067823E-15 -6.284422E-15  8.878449E-15 -1.559745E-14 -1.091638E-01  4.323551E-17
         4  15  9.628699E-15  3.767082E-15  3.781535E-14 -1.560773E-14 -1.133605E-01  7.642915E-15
         4  16  5.330315E-01  2.721032E-04  2.560240E-04  4.030719E-14 -1.018176E-01  5.584212E-15
         4  17  5.987214E-01  1.017468E-05  9.911019E-06  4.412746E-14 -9.762566E-02  4.643566E-15
         4  18  6.644200E-01 -2.315451E-04 -2.275410E-04  4.012289E-14 -1.018223E-01  9.809430E-15
         4  19 -5.329862E-01 -2.527003E-04 -2.366211E-04  3.113763E-03 -1.126708E-01  5.084916E-07
         4  20 -5.986761E-01  9.228234E-06  9.491893E-06  3.113115E-03 -1.084746E-01  3.444347E-06
         4  21 -6.643747E-01  2.509480E-04  2.469440E-04  3.112467E-03 -1.126670E-01  2.222973E-06
         4  22 -1.471795E-13  1.014573E-14 -9.803794E-15  2.896257E-15 -1.242090E-01  5.084916E-07
         4  23 -1.722955E-13  5.908281E-15 -1.576379E-14  1.988429E-16 -1.200128E-01  3.444347E-06
         4  24 -1.879938E-13  1.155882E-14  4.523748E-15 -1.824323E-15 -1.242052E-01  2.222973E-06
         4  25  5.329862E-01  2.527003E-04  2.366211E-04 -3.113763E-03 -1.126708E-01  5.084916E-07
         4  26  5.986761E-01 -9.228234E-06 -9.491893E-06 -3.113115E-03 -1.084746E-01  3.444347E-06
         4  27  6.643747E-01 -2.509480E-04 -2.469440E-04 -3.112467E-03 -1.126670E-01  2.222973E-06
         5   1 -7.040585E-01 -2.340342E-04 -2.367638E-04 -3.117287E-03 -1.126649E-01 -9.330203E-07
         5   2 -7.697530E-01  2.869783E-06  1.124755E-06 -3.119139E-03 -1.084707E-01 -4.800026E-07
         5   3 -8.354472E-01  2.403389E-04  2.392555E-04 -3.120991E-03 -1.126644E-01 -1.432326E-07
         5   4  1.940709E-13 -7.083529E-16  1.092373E-13 -2.122683E-14 -1.242034E-01 -9.330203E-07
         5   5  1.868474E-13 -2.668506E-14  4.947173E-14 -1.664835E-14 -1.200093E-01 -4.800026E-07
         5   6  1.904398E-13 -4.471075E-14  8.321213E-15 -1.439824E-14 -1.242029E-01 -1.432327E-07
         5   7  7.040585E-01  2.340342E-04  2.367638E-04  3.117287E-03 -1.126649E-01 -9.330203E-07
         5   8  7.697530E-01 -2.869783E-06 -1.124755E-06  3.119139E-03 -1.084707E-01 -4.800026E-07
         5   9  8.354472E-01 -2.403389E-04 -2.392555E-04  3.120991E-03 -1.126644E-01 -1.432327E-07
         5  10 -7.040643E-01 -2.364809E-04 -2.392105E-04 -9.793436E-14 -1.018243E-01  1.510722E-15
         5  11 -7.697587E-01  4.231238E-07 -1.321904E-06 -9.607350E-14 -9.763065E-02  6.450041E-15
         5  12 -8.354529E-01  2.378922E-04  2.368089E-04 -1.048005E-13 -1.018249E-01  6.968038E-15
         5  13 -9.927914E-17  1.227852E-15  4.587506E-14 -1.316721E-14 -1.133628E-01  2.105631E-15
         5  14 -6.735663E-15 -6.959529E-15  4.142793E-14 -9.430410E-15 -1.091692E-01  1.657117E-15
         5  15 -1.904187E-14 -2.153509E-14  2.446956E-14 -1.019302E-14 -1.133634E-01 -7.854967E-15
         5  16  7.040643E-01  2.364809E-04  2.392105E-04  4.632146E-14 -1.018243E-01  2.242439E-15
         5  17  7.697587E-01 -4.231237E-07  1.321904E-06  4.688247E-14 -9.763065E-02 -7.408447E-15
         5  18  8.354529E-01 -2.378922E-04 -2.368089E-04  4.643114E-14 -1.018249E-01 -6.749520E-15
         5  19 -7.040585E-01 -2.340342E-04 -2.367638E-04  3.117287E-03 -1.126649E-01  9.330203E-07
         5  20 -7.697530E-01  2.869783E-06  1.124755E-06  3.119139E-03 -1.084707E-01  4.800026E-07
         5  21 -8.354472E-01  2.403389E-04  2.392555E-04  3.120991E-03 -1.126644E-01  1.432326E-07
         5  22 -1.663116E-13  2.461405E-14  2.579547E-14 -3.516931E-15 -1.242034E-01  9.330203E-07
         5  23 -2.231948E-13 -7.407641E-15 -1.083709E-14 -1.479442E-15 -1.200093E-01  4.800026E-07
         5  24 -2.937779E-13 -5.374500E-14 -7.882046E-14 -4.645765E-15 -1.242029E-01  1.432327E-07
         5  25  7.040585E-01  2.340342E-04  2.367638E-04 -3.117287E-03 -1.126649E-01  9.330203E-07
         5  26  7.697530E-01 -2.869783E-06 -1.124755E-06 -3.119139E-03 -1.084707E-01  4.800026E-07
         5  27  8.354472E-01 -2.403389E-04 -2.392555E-04 -3.120991E-03 -1.126644E-01  1.432327E-07
         6   1 -8.751179E-01 -2.374175E-04 -2.381922E-04 -3.121313E-03 -1.126643E-01 -3.212529E-08
         6   2 -9.408123E-01  2.031461E-07 -1.096252E-07 -3.121536E-03 -1.084703E-01  3.563634E-08
         6   3 -1.006507E+00  2.382178E-04  2.381419E-04 -3.121759E-03 -1.126643E-01  2.233585E-08
         6   4  1.948927E-13 -4.768422E-14  4.907174E-17 -3.495883E-14 -1.242028E-01 -3.212537E-08
         6   5  2.004806E-13 -4.048377E-14  2.807684E-14 -2.730769E-14 -1.200088E-01  3.563629E-08
         6   6  2.265490E-13 -1.336303E-14  1.210543E-13 -2.139144E-14 -1.242028E-01  2.233582E-08
         6   7  8.751179E-01  2.374175E-04  2.381922E-04  3.121313E-03 -1.126643E-01 -3.212538E-08
         6   8  9.408123E-01 -2.031461E-07  1.096252E-07  3.121536E-03 -1.084703E-01  3.563627E-08
         6   9  1.006507E+00 -2.382178E-04 -2.381419E-04  3.121759E-03 -1.126643E-01  2.233587E-08
         6  10 -8.751178E-01 -2.373815E-04 -2.381563E-04 -9.307807E-14 -1.018251E-01  1.281038E-14
         6  11 -9.408122E-01  2.391027E-07 -7.366862E-08 -8.725107E-14 -9.763116E-02  2.327339E-14
         6  12 -1.006506E+00  2.382538E-04  2.381778E-04 -8.515210E-14 -1.018251E-01  1.290307E-14
         6  13 -1.193930E-14 -1.764184E-14  2.527803E-14 -1.695889E-14 -1.133636E-01 -1.237213E-14
         6  14 -5.218721E-15 -7.068755E-15  2.762010E-14 -1.490473E-14 -1.091697E-01 -7.404826E-15
         6  15 -7.672062E-15 -4.583513E-15  3.118720E-14 -1.125959E-14 -1.133636E-01 -6.447776E-15
         6  16  8.751178E-01  2.373815E-04  2.381563E-04  3.688986E-14 -1.018251E-01 -8.458131E-15
         6  17  9.408122E-01 -2.391026E-07  7.366870E-08  2.801876E-14 -9.763116E-02  4.350417E-15
         6  18  1.006506E+00 -2.382538E-04 -2.381778E-04  2.497880E-14 -1.018251E-01  3.606090E-14
         6  19 -8.751179E-01 -2.374175E-04 -2.381922E-04  3.121313E-03 -1.126643E-01  3.212531E-08
         6  20 -9.408123E-01  2.031461E-07 -1.096252E-07  3.121536E-03 -1.084703E-01 -3.563629E-08
         6  21 -1.006507E+00  2.382178E-04  2.381419E-04  3.121759E-03 -1.126643E-01 -2.233585E-08
         6  22 -2.593773E-13 -3.637237E-14 -7.164871E-14  9.196173E-15 -1.242028E-01  3.212533E-08
         6  23 -2.392223E-13 -1.014203E-14 -6.627121E-14  6.239603E-15 -1.200088E-01 -3.563632E-08
         6  24 -2.369395E-13 -2.899834E-15 -8.724921E-14  8.204167E-15 -1.242028E-01 -2.233584E-08
         6  25  8.751179E-01  2.374175E-04  2.381922E-04 -3.121313E-03 -1.126643E-01  3.212537E-08
         6  26  9.408123E-01 -2.031461E-07  1.096250E-07 -3.121536E-03 -1.084703E-01 -3.563626E-08
         6  27  1.006507E+00 -2.382178E-04 -2.381419E-04 -3.121759E-03 -1.126643E-01 -2.233582E-08
         7   1 -1.046175E+00 -2.381282E-04 -2.381615E-04 -3.121732E-03 -1.126643E-01  6.341586E-09
         7   2 -1.111869E+00 -2.497874E-08 -2.024890E-08 -3.121730E-03 -1.084704E-01  1.093964E-08
         7   3 -1.177563E+00  2.381239E-04  2.381406E-04 -3.121728E-03 -1.126643E-01  6.143832E-09
         7   4  2.455829E-13 -6.031013E-15  1.202481E-13 -2.031651E-14 -1.242028E-01  6.341575E-09
         7   5  2.513488E-13 -1.921327E-14  2.695019E-14 -2.006706E-14 -1.200088E-01  1.093952E-08
         7   6  3.017100E-13  1.090852E-14  6.034469E-14 -2.573834E-14 -1.242028E-01  6.143695E-09
         7   7  1.046175E+00  2.381282E-04  2.381615E-04  3.121732E-03 -1.126643E-01  6.341575E-09
         7   8  1.111869E+00  2.497867E-08  2.024890E-08  3.121730E-03 -1.084704E-01  1.093953E-08
         7   9  1.177563E+00 -2.381239E-04 -2.381406E-04  3.121728E-03 -1.126643E-01  6.143685E-09
         7  10 -1.046175E+00 -2.380789E-04 -2.381123E-04 -1.021056E-13 -1.018251E-01  1.721201E-14
         7  11 -1.111869E+00  2.426391E-08  2.899384E-08 -8.405204E-14 -9.763113E-02  4.360171E-14
         7  12 -1.177563E+00  2.381731E-04  2.381899E-04 -6.841468E-14 -1.018251E-01  3.147930E-14
         7  13 -6.526454E-15 -1.363116E-15  3.178550E-14  6.098283E-15 -1.133636E-01 -3.271801E-15
         7  14 -1.648013E-14 -5.065501E-16  2.621034E-14  4.682304E-15 -1.091696E-01  4.362512E-15
         7  15 -1.049649E-14  1.108356E-14  6.776935E-14 -3.966802E-15 -1.133635E-01 -8.211510E-15
         7  16  1.046175E+00  2.380789E-04  2.381123E-04  3.289731E-14 -1.018251E-01  4.052815E-14
         7  17  1.111869E+00 -2.426390E-08 -2.899379E-08  2.643163E-14 -9.763113E-02  1.175290E-14
         7  18  1.177563E+00 -2.381731E-04 -2.381899E-04  6.921425E-15 -1.018251E-01  1.077183E-14
         7  19 -1.046175E+00 -2.381282E-04 -2.381615E-04  3.121732E-03 -1.126643E-01 -6.341567E-09
         7  20 -1.111869E+00 -2.497869E-08 -2.024870E-08  3.121730E-03 -1.084704E-01 -1.093955E-08
         7  21 -1.177563E+00  2.381239E-04  2.381406E-04  3.121728E-03 -1.126643E-01 -6.143778E-09
         7  22 -2.557336E-13 -5.248063E-15 -8.825559E-14  2.859396E-14 -1.242028E-01 -6.341574E-09
         7  23 -2.936518E-13 -6.518732E-15 -4.736071E-14  2.281839E-14 -1.200088E-01 -1.093959E-08
         7  24 -3.523520E-13 -3.703327E-14 -5.598167E-14  1.097730E-14 -1.242028E-01 -6.143742E-09
         7  25  1.046175E+00  2.381282E-04  2.381615E-04 -3.121732E-03 -1.126643E-01 -6.341549E-09
         7  26  1.111869E+00  2.497872E-08  2.024863E-08 -3.121730E-03 -1.084704E-01 -1.093949E-08
         7  27  1.177563E+00 -2.381239E-04 -2.381406E-04 -3.121728E-03 -1.126643E-01 -6.143656E-09
         8   1 -1.217231E+00 -2.381717E-04 -2.381622E-04 -3.121718E-03 -1.126643E-01  2.201018E-09
         8   2 -1.282926E+00 -1.721372E-08 -2.565954E-08 -3.121707E-03 -1.084704E-01  2.369226E-10
         8   3 -1.348620E+00  2.381318E-04  2.381085E-04 -3.121696E-03 -1.126643E-01 -6.028013E-10
         8   4  1.771659E-13 -3.249102E-14  3.486437E-14 -4.774708E-14 -1.242028E-01  2.200943E-09
         8   5  2.546069E-13  2.378191E-14  1.205150E-13 -3.904648E-14 -1.200088E-01  2.369127E-10
         8   6  3.388903E-13  9.009143E-14  2.236808E-13 -3.482962E-14 -1.242028E-01 -6.027642E-10
         8   7  1.217231E+00  2.381717E-04  2.381622E-04  3.121718E-03 -1.126643E-01  2.200902E-09
         8   8  1.282926E+00  1.721364E-08  2.565969E-08  3.121707E-03 -1.084704E-01  2.368875E-10
         8   9  1.348620E+00 -2.381318E-04 -2.381085E-04  3.121696E-03 -1.126643E-01 -6.026579E-10
         8  10 -1.217231E+00 -2.381596E-04 -2.381501E-04 -6.241320E-14 -1.018251E-01  2.678034E-14
         8  11 -1.282926E+00 -5.121715E-09 -1.356759E-08 -5.603193E-14 -9.763112E-02  1.815585E-14
         8  12 -1.348620E+00  2.381439E-04  2.381206E-04 -4.407375E-14 -1.018251E-01 -8.956361E-15
         8  13 -4.004830E-14  5.070408E-15  7.488755E-14 -1.834253E-14 -1.133635E-01 -1.021924E-15
         8  14 -3.437272E-14  1.247542E-14  5.319746E-14 -1.680617E-14 -1.091696E-01  1.009538E-15
         8  15 -3.511310E-14  1.768050E-14  2.180751E-14 -2.070142E-14 -1.133635E-01  1.342285E-14
         8  16  1.217231E+00  2.381596E-04  2.381501E-04  1.042766E-15 -1.018251E-01  1.425579E-14
         8  17  1.282926E+00  5.121642E-09  1.356761E-08  9.687043E-15 -9.763112E-02  1.771671E-15
         8  18  1.348620E+00 -2.381439E-04 -2.381206E-04  1.906067E-15 -1.018251E-01  9.959269E-15
         8  19 -1.217231E+00 -2.381717E-04 -2.381622E-04  3.121718E-03 -1.126643E-01 -2.200980E-09
         8  20 -1.282926E+00 -1.721373E-08 -2.565956E-08  3.121707E-03 -1.084704E-01 -2.368778E-10
         8  21 -1.348620E+00  2.381318E-04  2.381085E-04  3.121696E-03 -1.126643E-01  6.028023E-10
         8  22 -3.859796E-13 -4.717463E-14 -5.594946E-14  1.527839E-14 -1.242028E-01 -2.200952E-09
         8  23 -3.670006E-13 -2.525432E-15  1.721358E-14  9.832975E-15 -1.200088E-01 -2.369074E-10
         8  24 -3.669969E-13  2.521370E-14  4.403562E-14 -4.568757E-16 -1.242028E-01  6.027269E-10
         8  25  1.217231E+00  2.381717E-04  2.381622E-04 -3.121718E-03 -1.126643E-01 -2.200884E-09
         8  26  1.282926E+00  1.721368E-08  2.565960E-08 -3.121707E-03 -1.084704E-01 -2.368999E-10
         8  27  1.348620E+00 -2.381318E-04 -2.381085E-04 -3.121696E-03 -1.126643E-01  6.026979E-10
         9   1 -1.388288E+00 -2.381983E-04 -2.381885E-04 -3.121667E-03 -1.126643E-01  8.303856E-09
         9   2 -1.453983E+00  1.078703E-08  1.078608E-07 -3.121699E-03 -1.084704E-01  2.493699E-08
         9   3 -1.519677E+00  2.383259E-04  2.384497E-04 -3.121731E-03 -1.126643E-01  1.974451E-08
         9   4  2.235002E-13  3.731035E-14  1.693161E-13  5.534241E-15 -1.242029E-01  8.303920E-09
         9   5  2.399113E-13 -6.561668E-16  7.462256E-14  2.250078E-14 -1.200089E-01  2.493704E-08
         9   6  2.542827E-13 -3.571935E-14 -2.977301E-14  3.366103E-14 -1.242029E-01  1.974454E-08
         9   7  1.388288E+00  2.381983E-04  2.381885E-04  3.121667E-03 -1.126643E-01  8.303961E-09
         9   8  1.453983E+00 -1.078703E-08 -1.078606E-07  3.121699E-03 -1.084704E-01  2.493708E-08
         9   9  1.519677E+00 -2.383259E-04 -2.384497E-04  3.121731E-03 -1.126643E-01  1.974451E-08
         9  10 -1.388288E+00 -2.381422E-04 -2.381325E-04 -6.816578E-14 -1.018250E-01 -1.224961E-14
         9  11 -1.453982E+00  6.683680E-08  1.639105E-07 -6.339733E-14 -9.763106E-02 -2.917231E-14
         9  12 -1.519677E+00  2.383820E-04  2.385057E-04 -7.012517E-14 -1.018250E-01 -3.345105E-14
         9  13 -5.500219E-14  1.250359E-14  2.709485E-14 -1.301427E-14 -1.133636E-01  9.096850E-15
         9  14 -4.168716E-14 -2.402356E-15  1.523345E-14 -4.258981E-15 -1.091696E-01 -7.169156E-15
         9  15 -1.911270E-14 -9.936558E-16  2.740895E-14 -2.753116E-15 -1.133635E-01 -3.044899E-14
         9  16  1.388288E+00  2.381422E-04  2.381325E-04  1.005522E-14 -1.018250E-01  6.192428E-15
         9  17  1.453982E+00 -6.683681E-08 -1.639104E-07  1.686090E-14 -9.763106E-02 -1.860625E-14
         9  18  1.519677E+00 -2.383820E-04 -2.385057E-04  1.966084E-14 -1.018250E-01 -2.603570E-14
         9  19 -1.388288E+00 -2.381983E-04 -2.381885E-04  3.121667E-03 -1.126643E-01 -8.303876E-09
         9  20 -1.453983E+00  1.078702E-08  1.078607E-07  3.121699E-03 -1.084704E-01 -2.493704E-08
         9  21 -1.519677E+00  2.383259E-04  2.384497E-04  3.121731E-03 -1.126643E-01 -1.974461E-08
         9  22 -3.452013E-13  3.629871E-14  5.816886E-14 -3.098396E-14 -1.242029E-01 -8.303882E-09
         9  23 -3.851320E-13 -2.506605E-15  2.316391E-14 -3.397510E-14 -1.200089E-01 -2.493705E-08
         9  24 -4.330608E-13 -4.930142E-14 -5.185693E-14 -4.042512E-14 -1.242029E-01 -1.974463E-08
         9  25  1.388288E+00  2.381983E-04  2.381885E-04 -3.121667E-03 -1.126643E-01 -8.303945E-09
         9  26  1.453983E+00 -1.078709E-08 -1.078607E-07 -3.121699E-03 -1.084704E-01 -2.493708E-08
         9  27  1.519677E+00 -2.383259E-04 -2.384497E-04 -3.121731E-03 -1.126643E-01 -1.974461E-08
        10   1 -1.559345E+00 -2.378329E-04 -2.380082E-04 -3.121851E-03 -1.126646E-01 -3.811507E-09
