
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01
         1  22 -1.615469E-16  6.085331E-15  6.420487E-15  6.982343E-15 -1.157421E-01  2.092849E-03
         1  23  1.248473E-14  1.799661E-15  7.798262E-15  2.684375E-15 -8.026587E-02 -9.137735E-05
         1  24  2.347223E-14 -4.851376E-15  4.233377E-15  4.818743E-15 -1.170577E-01  4.737936E-04
         1  25  7.006793E-02 -2.351422E-03  4.035976E-03 -6.483399E-03 -1.059989E-01  2.092849E-03
         1  26  2.415732E-01  4.524396E-03  1.607751E-03 -4.039943E-03 -7.052261E-02 -9.137735E-05
         1  27  4.062051E-01 -4.637936E-03 -7.693968E-03 -1.596487E-03 -1.073145E-01  4.737936E-04
         2   1 -5.439524E-01 -5.608334E-03 -5.418103E-03  2.859040E-04 -1.081900E-01 -6.013603E-04
         2   2 -7.118739E-01  1.782978E-03 -2.005615E-03 -1.644941E-03 -7.158270E-02  1.328087E-03
         2   3 -8.799035E-01  8.921889E-03  1.298702E-03 -3.575785E-03 -1.076647E-01  3.300802E-03
         2   4 -7.413955E-14 -7.977240E-15 -2.036599E-14  3.497357E-15 -1.171720E-01 -6.013603E-04
         2   5 -6.087904E-14 -4.128072E-15  5.756388E-15  1.994858E-15 -8.056469E-02  1.328087E-03
         2   6 -6.975694E-14 -2.700961E-14 -1.399937E-14  1.795554E-15 -1.166466E-01  3.300802E-03
         2   7  5.439524E-01  5.608334E-03  5.418103E-03 -2.859040E-04 -1.081900E-01 -6.013603E-04
         2   8  7.118739E-01 -1.782978E-03  2.005615E-03  1.644941E-03 -7.158270E-02  1.328087E-03
         2   9  8.799035E-01 -8.921889E-03 -1.298702E-03  3.575785E-03 -1.076647E-01  3.300802E-03
         2  10 -5.458258E-01 -6.411215E-03 -6.220984E-03 -7.185191E-14 -1.004585E-01  3.222009E-15
         2  11 -7.137472E-01  9.800973E-04 -2.808495E-03 -7.658283E-14 -6.444219E-02 -8.758178E-15
         2  12 -8.817769E-01  8.119009E-03  4.958211E-04 -7.671332E-14 -1.011152E-01  1.147347E-15
         2  13 -7.469739E-16  2.270694E-15 -2.388915E-15  8.808128E-16 -1.094405E-01 -3.740560E-15
         2  14  2.778348E-15  8.272390E-16 -1.052847E-15 -2.119622E-15 -7.342417E-02 -1.106070E-14
         2  15 -1.017718E-15 -1.441557E-14 -1.743713E-14 -3.620985E-15 -1.100971E-01 -1.115660E-14
         2  16  5.458258E-01  6.411215E-03  6.220984E-03  8.367734E-14 -1.004585E-01  3.584718E-15
         2  17  7.137472E-01 -9.800973E-04  2.808495E-03  8.206009E-14 -6.444219E-02 -9.601484E-15
         2  18  8.817769E-01 -8.119009E-03 -4.958211E-04  7.799566E-14 -1.011152E-01 -2.833503E-14
         2  19 -5.439524E-01 -5.608334E-03 -5.418103E-03 -2.859040E-04 -1.081900E-01  6.013603E-04
         2  20 -7.118739E-01  1.782978E-03 -2.005615E-03  1.644941E-03 -7.158270E-02 -1.328087E-03
         2  21 -8.799035E-01  8.921889E-03  1.298702E-03  3.575785E-03 -1.076647E-01 -3.300802E-03
         2  22  6.215578E-14  6.103728E-15  4.824685E-15  3.255988E-16 -1.171720E-01  6.013603E-04
         2  23  6.332931E-14  2.821498E-15 -1.466288E-14 -3.819119E-15 -8.056469E-02 -1.328087E-03
         2  24  6.844413E-14 -5.686982E-16 -1.734728E-14 -8.987284E-15 -1.166466E-01 -3.300802E-03
         2  25  5.439524E-01  5.608334E-03  5.418103E-03  2.859040E-04 -1.081900E-01  6.013603E-04
         2  26  7.118739E-01 -1.782978E-03  2.005615E-03 -1.644941E-03 -7.158270E-02 -1.328087E-03
         2  27  8.799035E-01 -8.921889E-03 -1.298702E-03 -3.575785E-03 -1.076647E-01 -3.300802E-03
         3   1 -1.021284E+00 -7.307716E-03 -1.063078E-02 -1.148994E-03 -1.052119E-01  1.786813E-03
         3   2 -1.189293E+00 -4.965104E-03  9.589667E-03  1.400504E-03 -6.847556E-02 -5.608938E-03
         3   3 -1.356557E+00 -8.847335E-04  3.055487E-02  3.950001E-03 -1.059637E-01 -1.330259E-02
         3   4 -4.693000E-14 -1.947024E-14  2.144879E-18 -1.155685E-15 -1.173896E-01  1.786813E-03
         3   5 -1.049489E-14  7.210502E-15  3.459007E-14  6.112259E-16 -8.065327E-02 -5.608938E-03
         3   6 -6.436804E-15 -3.329610E-16 -6.299976E-15 -1.110568E-14 -1.181415E-01 -1.330259E-02
         3   7  1.021284E+00  7.307716E-03  1.063078E-02  1.148994E-03 -1.052119E-01  1.786813E-03
         3   8  1.189293E+00  4.965104E-03 -9.589667E-03 -1.400504E-03 -6.847556E-02 -5.608938E-03
         3   9  1.356557E+00  8.847335E-04 -3.055487E-02 -3.950001E-03 -1.059637E-01 -1.330259E-02
         3  10 -1.018603E+00 -6.158720E-03 -9.481788E-03 -1.039606E-13 -1.017530E-01 -5.519948E-16
         3  11 -1.186612E+00 -3.816108E-03  1.073866E-02 -9.202240E-14 -6.417083E-02 -1.248467E-14
         3  12 -1.353876E+00  2.642621E-04  3.170387E-02 -1.006189E-13 -1.008132E-01  4.124567E-15
         3  13  1.893539E-15 -1.564991E-14 -1.835706E-14 -1.846313E-15 -1.139307E-01 -8.491259E-15
         3  14  8.269963E-15 -3.690591E-15 -4.318250E-15 -6.177284E-16 -7.634854E-02  1.625862E-15
         3  15  1.078526E-14  3.911596E-15  4.764811E-15 -1.245368E-14 -1.129909E-01 -1.541172E-14
         3  16  1.018603E+00  6.158720E-03  9.481788E-03  8.374942E-14 -1.017530E-01 -1.631585E-14
         3  17  1.186612E+00  3.816108E-03 -1.073866E-02  7.760246E-14 -6.417083E-02  1.738561E-14
         3  18  1.353876E+00 -2.642621E-04 -3.170387E-02  6.531587E-14 -1.008132E-01 -3.071178E-15
         3  19 -1.021284E+00 -7.307716E-03 -1.063078E-02  1.148994E-03 -1.052119E-01 -1.786813E-03
         3  20 -1.189293E+00 -4.965104E-03  9.589667E-03 -1.400504E-03 -6.847556E-02  5.608938E-03
         3  21 -1.356557E+00 -8.847335E-04  3.055487E-02 -3.950001E-03 -1.059637E-01  1.330259E-02
         3  22  4.899924E-14 -1.264520E-14 -3.747631E-14 -3.294415E-15 -1.173896E-01 -1.786813E-03
         3  23  2.283162E-14 -1.819626E-14 -5.126096E-14 -1.133296E-15 -8.065327E-02  5.608938E-03
         3  24  3.854418E-14  1.627713E-14  3.245532E-14 -1.383020E-14 -1.181415E-01  1.330259E-02
         3  25  1.021284E+00  7.307716E-03  1.063078E-02 -1.148994E-03 -1.052119E-01 -1.786813E-03
         3  26  1.189293E+00  4.965104E-03 -9.589667E-03  1.400504E-03 -6.847556E-02  5.608938E-03
         3  27  1.356557E+00  8.847335E-04 -3.055487E-02  3.950001E-03 -1.059637E-01  1.330259E-02
         4   1 -1.493172E+00 -6.445802E-03  6.896296E-03 -6.684219E-03 -1.158504E-01 -7.366659E-03
         4   2 -1.658544E+00  1.887942E-02 -3.976381E-02 -9.709524E-03 -8.132915E-02  2.285321E-02
         4   3 -1.831410E+00  2.671685E-02 -9.391868E-02 -1.273483E-02 -1.143196E-01  5.607099E-02
         4   4  3.530070E-14  6.656589E-15  5.472110E-15 -4.829884E-15 -1.150412E-01 -7.366659E-03
         4   5  5.587084E-14 -3.726541E-15  4.410360E-14 -1.199702E-14 -8.051994E-02  2.285321E-02
         4   6  4.546645E-14 -3.817437E-14  5.923040E-15 -1.776872E-14 -1.135104E-01  5.607099E-02
         4   7  1.493172E+00  6.445802E-03 -6.896296E-03  6.684219E-03 -1.158504E-01 -7.366659E-03
         4   8  1.658544E+00 -1.887942E-02  3.976381E-02  9.709524E-03 -8.132915E-02  2.285321E-02
         4   9  1.831410E+00 -2.671685E-02  9.391868E-02  1.273483E-02 -1.143196E-01  5.607099E-02
         4  10 -1.498631E+00 -8.785281E-03  4.556816E-03 -6.957966E-14 -9.808540E-02  1.149251E-14
         4  11 -1.664003E+00  1.653994E-02 -4.210329E-02 -6.245875E-14 -6.528625E-02 -7.199936E-15
         4  12 -1.836869E+00  2.437737E-02 -9.625815E-02 -5.946161E-14 -9.999886E-02 -2.379837E-14
         4  13  1.571644E-14  3.376788E-15  5.727969E-15 -1.096007E-14 -9.727619E-02 -2.392259E-14
         4  14  3.073154E-14  3.748818E-15  1.034411E-14 -1.486183E-14 -6.447705E-02 -9.781057E-15
         4  15  1.699984E-14 -1.807528E-14 -5.866626E-14 -1.716617E-14 -9.918966E-02  1.188588E-15
         4  16  1.498631E+00  8.785281E-03 -4.556816E-03  7.029848E-14 -9.808540E-02 -2.004539E-14
         4  17  1.664003E+00 -1.653994E-02  4.210329E-02  5.441688E-14 -6.528625E-02 -2.652610E-15
         4  18  1.836869E+00 -2.437737E-02  9.625815E-02  4.644989E-14 -9.999886E-02  2.314547E-14
         4  19 -1.493172E+00 -6.445802E-03  6.896296E-03  6.684219E-03 -1.158504E-01  7.366659E-03
         4  20 -1.658544E+00  1.887942E-02 -3.976381E-02  9.709524E-03 -8.132915E-02 -2.285321E-02
         4  21 -1.831410E+00  2.671685E-02 -9.391868E-02  1.273483E-02 -1.143196E-01 -5.607099E-02
         4  22  1.433677E-14  1.776282E-14  4.662828E-14 -1.245436E-14 -1.150412E-01  7.366659E-03
         4  23  5.215960E-15  9.479616E-15 -2.974370E-14 -1.266136E-14 -8.051994E-02 -2.285321E-02
         4  24 -4.715973E-14 -3.528546E-14 -2.120380E-13 -1.183863E-14 -1.135104E-01 -5.607099E-02
         4  25  1.493172E+00  6.445802E-03 -6.896296E-03 -6.684219E-03 -1.158504E-01  7.366659E-03
         4  26  1.658544E+00 -1.887942E-02  3.976381E-02 -9.709524E-03 -8.132915E-02 -2.285321E-02
         4  27  1.831410E+00 -2.671685E-02  9.391868E-02 -1.273483E-02 -1.143196E-01 -5.607099E-02
         5   1 -1.831327E+00  2.685259E-02 -9.405349E-02  1.278783E-02  1.142061E-01  5.616191E-02
         5   2 -1.658430E+00  1.926521E-02 -4.050313E-02  9.582310E-03  8.121475E-02  2.327915E-02
         5   3 -1.493115E+00 -6.013688E-03  5.465138E-03  6.376788E-03  1.157934E-01 -6.570773E-03
         5   4  1.200985E-13 -1.260141E-14  1.944200E-14 -1.155538E-14  1.135169E-01  5.616191E-02
         5   5  1.286205E-13 -4.893955E-15 -1.411060E-14  7.576005E-15  8.052550E-02  2.327915E-02
         5   6  1.364741E-13  6.854283E-15 -5.216564E-14  8.016295E-15  1.151041E-01 -6.570773E-03
         5   7  1.831327E+00 -2.685259E-02  9.405349E-02 -1.278783E-02  1.142061E-01  5.616191E-02
         5   8  1.658430E+00 -1.926521E-02  4.050313E-02 -9.582310E-03  8.121475E-02  2.327915E-02
         5   9  1.493115E+00  6.013688E-03 -5.465138E-03 -6.376788E-03  1.157934E-01 -6.570773E-03
         5  10 -1.836987E+00  2.442677E-02 -9.647930E-02  1.443954E-14  1.000499E-01 -1.875976E-14
         5  11 -1.664090E+00  1.683939E-02 -4.292895E-02  8.904160E-15  6.527290E-02  1.130873E-14
         5  12 -1.498775E+00 -8.439506E-03  3.039320E-03  1.327604E-16  9.806586E-02 -1.497786E-14
         5  13  1.703784E-14 -1.936462E-14 -6.900277E-14 -8.432410E-15  9.936069E-02  6.810525E-16
         5  14  3.317653E-14  5.789993E-15 -5.386226E-15  1.205664E-14  6.458365E-02  1.925872E-15
         5  15  1.768174E-14  3.655693E-15 -1.992455E-14  1.371413E-14  9.737661E-02 -6.228718E-15
         5  16  1.836987E+00 -2.442677E-02  9.647930E-02 -6.376830E-14  1.000499E-01  1.411222E-14
         5  17  1.664090E+00 -1.683939E-02  4.292895E-02 -1.636239E-14  6.527290E-02 -9.537898E-15
         5  18  1.498775E+00  8.439506E-03 -3.039320E-03 -3.785312E-15  9.806586E-02 -2.844343E-14
         5  19 -1.831327E+00  2.685259E-02 -9.405349E-02 -1.278783E-02  1.142061E-01 -5.616191E-02
         5  20 -1.658430E+00  1.926521E-02 -4.050313E-02 -9.582310E-03  8.121475E-02 -2.327915E-02
         5  21 -1.493115E+00 -6.013688E-03  5.465138E-03 -6.376788E-03  1.157934E-01  6.570773E-03
         5  22 -1.142381E-13 -5.484718E-14 -2.243335E-13 -8.172969E-15  1.135169E-01 -5.616191E-02
         5  23 -7.102745E-14  7.065686E-15 -1.918853E-14  1.363623E-14  8.052550E-02 -2.327915E-02
         5  24 -8.765582E-14  1.386872E-14  4.367833E-14  1.680637E-14  1.151041E-01  6.570773E-03
         5  25  1.831327E+00 -2.685259E-02  9.405349E-02  1.278783E-02  1.142061E-01 -5.616191E-02
         5  26  1.658430E+00 -1.926521E-02  4.050313E-02  9.582310E-03  8.121475E-02 -2.327915E-02
         5  27  1.493115E+00  6.013688E-03 -5.465138E-03  6.376788E-03  1.157934E-01  6.570773E-03
         6   1 -1.356733E+00 -9.199419E-04  2.977768E-02 -3.724442E-03  1.064882E-01 -1.291157E-02
         6   2 -1.189480E+00 -6.039809E-03  1.215546E-02 -8.890846E-04  6.910360E-02 -7.041847E-03
         6   3 -1.021328E+00 -9.059137E-03 -4.566534E-03  1.946272E-03  1.056451E-01 -1.532220E-03
         6   4  9.940303E-14  2.251131E-15 -3.496246E-14 -4.302379E-15  1.180287E-01 -1.291157E-02
         6   5  1.273433E-13  1.941832E-14  3.122135E-14 -2.510640E-15  8.064414E-02 -7.041847E-03
         6   6  9.034352E-14 -1.820358E-14 -6.338319E-14  6.597888E-16  1.171856E-01 -1.532220E-03
         6   7  1.356733E+00  9.199419E-04 -2.977768E-02  3.724442E-03  1.064882E-01 -1.291157E-02
         6   8  1.189480E+00  6.039809E-03 -1.215546E-02  8.890846E-04  6.910360E-02 -7.041847E-03
         6   9  1.021328E+00  9.059137E-03  4.566534E-03 -1.946272E-03  1.056451E-01 -1.532220E-03
         6  10 -1.353726E+00  3.685097E-04  3.106613E-02 -1.001299E-14  1.006456E-01 -2.454711E-14
         6  11 -1.186474E+00 -4.751358E-03  1.344391E-02  3.457215E-15  6.420951E-02 -1.511761E-14
         6  12 -1.018321E+00 -7.770685E-03 -3.278083E-03  2.072962E-14  1.016995E-01  2.657075E-14
         6  13 -3.715141E-15 -6.205751E-15 -2.574451E-14 -5.411685E-15  1.121862E-01 -8.109432E-15
         6  14  1.976121E-14  7.341433E-15  2.236094E-14 -3.139570E-15  7.575005E-02  6.451780E-15
         6  15  5.356395E-15 -5.836750E-15 -2.433537E-14 -3.073660E-16  1.132400E-01 -7.869329E-15
         6  16  1.353726E+00 -3.685097E-04 -3.106613E-02  1.361214E-14  1.006456E-01  5.100170E-15
         6  17  1.186474E+00  4.751358E-03 -1.344391E-02  1.155710E-15  6.420951E-02  3.242116E-14
         6  18  1.018321E+00  7.770685E-03  3.278083E-03 -1.454396E-14  1.016995E-01 -7.159898E-15
         6  19 -1.356733E+00 -9.199419E-04  2.977768E-02  3.724442E-03  1.064882E-01  1.291157E-02
         6  20 -1.189480E+00 -6.039809E-03  1.215546E-02  8.890846E-04  6.910360E-02  7.041847E-03
         6  21 -1.021328E+00 -9.059137E-03 -4.566534E-03 -1.946272E-03  1.056451E-01  1.532220E-03
         6  22 -8.500598E-14  8.674093E-15  3.971311E-14 -6.519170E-15  1.180287E-01  1.291157E-02
         6  23 -9.154091E-14 -5.342627E-15  1.504842E-14 -4.458282E-15  8.064414E-02  7.041847E-03
         6  24 -7.813417E-14  1.052376E-14  2.667638E-14  3.650093E-16  1.171856E-01  1.532220E-03
         6  25  1.356733E+00  9.199419E-04 -2.977768E-02 -3.724442E-03  1.064882E-01  1.291157E-02
         6  26  1.189480E+00  6.039809E-03 -1.215546E-02 -8.890846E-04  6.910360E-02  7.041847E-03
         6  27  1.021328E+00  9.059137E-03  4.566534E-03  1.946272E-03  1.056451E-01  1.532220E-03
         7   1 -8.797661E-01  8.541381E-03  4.529790E-03  2.264464E-03  1.055766E-01  1.553723E-03
         7   2 -7.116420E-01  5.514101E-03 -1.250777E-02  5.475785E-04  6.886928E-02  7.102406E-03
         7   3 -5.443741E-01  4.891486E-04 -3.040148E-02 -1.169307E-03  1.061171E-01  1.299355E-02
         7   4  1.102224E-13 -1.045067E-14 -6.683351E-14  8.703109E-15  1.171702E-01  1.553723E-03
         7   5  1.235185E-13  1.523715E-14  2.493770E-15  1.310168E-15  8.046288E-02  7.102406E-03
         7   6  1.036411E-13  9.038611E-15 -8.352905E-15  1.913000E-15  1.177107E-01  1.299355E-02
         7   7  8.797661E-01 -8.541381E-03 -4.529790E-03 -2.264464E-03  1.055766E-01  1.553723E-03
         7   8  7.116420E-01 -5.514101E-03  1.250777E-02 -5.475785E-04  6.886928E-02  7.102406E-03
         7   9  5.443741E-01 -4.891486E-04  3.040148E-02  1.169307E-03  1.061171E-01  1.299355E-02
         7  10 -8.816937E-01  7.715268E-03  3.703677E-03  8.883752E-15  1.017466E-01  2.476808E-14
         7  11 -7.135696E-01  4.687988E-03 -1.333388E-02  1.203306E-14  6.443114E-02 -4.053795E-15
         7  12 -5.463017E-01 -3.369645E-04 -3.122759E-02  3.277072E-14  1.010709E-01 -9.562761E-15
         7  13  6.584615E-15 -3.791874E-15 -2.762248E-14  5.832479E-15  1.133402E-01 -1.669939E-14
         7  14  1.727169E-14  6.002302E-15  4.136168E-15  1.326015E-15  7.602474E-02 -5.658562E-15
         7  15  1.395631E-14  4.560516E-15  5.199295E-15  5.029698E-15  1.126645E-01  1.505586E-14
         7  16  8.816937E-01 -7.715268E-03 -3.703677E-03 -6.743951E-15  1.017466E-01 -1.268263E-14
         7  17  7.135696E-01 -4.687988E-03  1.333388E-02 -9.365852E-15  6.443114E-02  4.642768E-17
         7  18  5.463017E-01  3.369645E-04  3.122759E-02 -1.152516E-14  1.010709E-01  1.118965E-14
         7  19 -8.797661E-01  8.541381E-03  4.529790E-03 -2.264464E-03  1.055766E-01 -1.553723E-03
         7  20 -7.116420E-01  5.514101E-03 -1.250777E-02 -5.475785E-04  6.886928E-02 -7.102406E-03
         7  21 -5.443741E-01  4.891486E-04 -3.040148E-02  1.169307E-03  1.061171E-01 -1.299355E-02
         7  22 -8.146759E-14  1.186766E-14  2.607953E-14  2.079352E-15  1.171702E-01 -1.553723E-03
         7  23 -8.284989E-14 -5.708065E-16  8.414652E-15  2.615894E-16  8.046288E-02 -7.102406E-03
         7  24 -7.111697E-14  1.401532E-15  1.857404E-14  8.433321E-15  1.177107E-01 -1.299355E-02
         7  25  8.797661E-01 -8.541381E-03 -4.529790E-03  2.264464E-03  1.055766E-01 -1.553723E-03
         7  26  7.116420E-01 -5.514101E-03  1.250777E-02  5.475785E-04  6.886928E-02 -7.102406E-03
         7  27  5.443741E-01 -4.891486E-04  3.040148E-02 -1.169307E-03  1.061171E-01 -1.299355E-02
         8   1 -4.056481E-01  8.318495E-03 -4.575601E-03  6.597018E-03  1.157570E-01  6.309459E-03
         8   2 -2.384411E-01 -1.521692E-02  4.275212E-02  4.948830E-03  8.181297E-02 -2.370666E-02
         8   3 -6.761627E-02 -3.031081E-02  9.369763E-02  3.300642E-03  1.158471E-01 -5.516990E-02
         8   4  7.520573E-14 -1.575915E-15 -2.700509E-14  4.419592E-16  1.150210E-01  6.309459E-03
         8   5  4.590817E-14 -1.613907E-15 -4.855167E-15 -6.694847E-15  8.107691E-02 -2.370666E-02
         8   6  1.619090E-14 -9.130559E-15  2.159563E-14  7.037917E-15  1.151110E-01 -5.516990E-02
         8   7  4.056481E-01 -8.318495E-03  4.575601E-03 -6.597018E-03  1.157570E-01  6.309459E-03
         8   8  2.384411E-01  1.521692E-02 -4.275212E-02 -4.948830E-03  8.181297E-02 -2.370666E-02
         8   9  6.761627E-02  3.031081E-02 -9.369763E-02 -3.300642E-03  1.158471E-01 -5.516990E-02
         8  10 -4.059692E-01  8.180911E-03 -4.713185E-03  2.952991E-14  9.836217E-02 -4.012422E-15
         8  11 -2.387621E-01 -1.535450E-02  4.261454E-02  1.793575E-14  6.431683E-02  9.624753E-15
         8  12 -6.793730E-02 -3.044839E-02  9.356005E-02  2.295106E-14  9.824964E-02  1.123541E-14
         8  13  1.012002E-14  2.085714E-15 -6.299387E-15  5.583939E-15  9.762611E-02  1.547370E-15
         8  14  6.888798E-15  3.485649E-15 -1.868220E-15 -3.662168E-15  6.358076E-02  9.201069E-16
         8  15  2.108368E-15 -3.837493E-15  3.750308E-15  9.258774E-15  9.751358E-02 -1.013017E-14
         8  16  4.059692E-01 -8.180911E-03  4.713185E-03  1.711172E-14  9.836217E-02  7.975756E-15
         8  17  2.387621E-01  1.535450E-02 -4.261454E-02  5.705464E-15  6.431683E-02  8.887144E-15
         8  18  6.793730E-02  3.044839E-02 -9.356005E-02  2.083715E-14  9.824964E-02 -1.384568E-14
         8  19 -4.056481E-01  8.318495E-03 -4.575601E-03 -6.597018E-03  1.157570E-01 -6.309459E-03
         8  20 -2.384411E-01 -1.521692E-02  4.275212E-02 -4.948830E-03  8.181297E-02  2.370666E-02
         8  21 -6.761627E-02 -3.031081E-02  9.369763E-02 -3.300642E-03  1.158471E-01  5.516990E-02
         8  22 -5.542641E-14  6.223035E-15  1.654532E-14  1.143397E-14  1.150210E-01 -6.309459E-03
         8  23 -3.373991E-14  6.836902E-15 -3.090349E-15 -3.980454E-16  8.107691E-02  2.370666E-02
         8  24  3.602964E-16  1.434109E-14  1.650605E-14  1.136983E-14  1.151110E-01  5.516990E-02
         8  25  4.056481E-01 -8.318495E-03  4.575601E-03  6.597018E-03  1.157570E-01 -6.309459E-03
         8  26  2.384411E-01  1.521692E-02 -4.275212E-02  4.948830E-03  8.181297E-02  2.370666E-02
         8  27  6.761627E-02  3.031081E-02 -9.369763E-02  3.300642E-03  1.158471E-01  5.516990E-02
